CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000992774,200631,2006-09-25,16,135.83999999999997,0,71,0,0,19,50,2,0,28,43,0,36,10,25,0,71,0,0,0,0,0.0,0.0
CUST0000992462,200622,2006-07-26,1,21.57,0,0,10,0,10,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,1.0,1.0
CUST0000992313,200630,2006-09-22,39,1101.5,0,0,421,0,394,25,2,83,9,329,0,292,24,103,2,2,0,0,419,0,0.0,0.0
CUST0000992272,200613,2006-05-25,1,1.85,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0
CUST0000992272,200617,2006-06-20,2,6.69,0,6,0,0,0,5,1,0,1,5,0,5,1,0,0,0,0,1,5,0,1.0,1.0
CUST0000991565,200630,2006-09-21,6,8.27,10,0,0,0,0,0,10,0,10,0,0,1,0,0,9,10,0,0,0,0,1.0,1.0
CUST0000991565,200617,2006-06-22,5,12.14,5,0,0,0,0,2,3,0,5,0,0,1,2,0,2,5,0,0,0,0,0.0,0.0
CUST0000991337,200630,2006-09-22,10,112.52999999999999,0,0,78,0,61,13,4,18,8,52,0,28,3,45,2,77,0,1,0,0,0.0,0.0
CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000990401,200631,2006-09-26,38,518.53,0,0,281,0,175,99,7,28,44,208,1,219,10,48,3,193,88,0,0,1,0.0,0.0
CUST0000990193,200630,2006-09-20,1,12.5,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0.0,0.0
CUST0000990077,200610,2006-05-06,3,13.36,12,0,0,0,9,0,3,0,3,9,0,2,10,0,0,0,0,0,12,0,1.0,1.0
CUST0000990044,200631,2006-09-28,24,229.26999999999998,176,0,0,0,142,34,0,10,6,160,0,50,72,54,0,0,0,0,176,0,0.0,0.0
CUST0000989488,200630,2006-09-22,28,727.37000000000012,0,0,315,0,277,28,10,191,12,112,0,239,4,68,4,314,1,0,0,0,0.0,0.0
CUST0000989318,200631,2006-09-25,35,674.96,0,371,0,0,320,36,15,227,36,108,0,156,8,199,8,365,0,6,0,0,0.0,0.0
CUST0000989268,200630,2006-09-20,8,38.5,20,0,0,0,0,14,6,0,10,10,0,4,1,14,1,0,20,0,0,0,0.0,0.0
CUST0000989103,200629,2006-09-13,5,245.47000000000003,0,122,0,0,118,4,0,118,0,4,0,61,0,61,0,0,122,0,0,0,0.0,0.0
CUST0000988538,200629,2006-09-15,2,2.1,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0.0,0.0
CUST0000988538,200610,2006-05-04,1,1.7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200631,2006-09-28,26,126.80000000000001,69,0,0,0,25,21,23,17,44,8,0,60,1,4,4,59,3,0,7,0,0.0,0.0
CUST0000987542,200631,2006-09-30,26,192.14000000000001,0,0,62,0,5,41,16,0,43,18,1,28,17,16,0,62,0,0,0,1,0.0,0.0
CUST0000987265,200631,2006-09-25,30,378.57,0,185,0,0,117,54,14,34,35,116,0,97,2,85,1,0,0,185,0,0,0.0,0.0
CUST0000986591,200631,2006-09-27,31,199.48,0,124,0,0,48,61,15,11,40,73,0,60,1,54,9,3,0,121,0,0,0.0,0.0
CUST0000986262,200631,2006-09-30,35,98.88,0,0,90,0,0,62,28,0,72,18,0,58,19,13,0,5,0,85,0,0,0.0,0.0
CUST0000986165,200631,2006-09-26,42,325.77,0,164,0,0,81,62,21,0,60,104,0,89,6,64,5,157,0,7,0,0,0.0,0.0
CUST0000985648,200627,2006-08-29,9,65.65,29,0,0,0,9,20,0,0,16,13,0,9,16,4,0,29,0,0,0,0,0.0,0.0
CUST0000985379,200631,2006-09-30,69,439.1400000000001,0,298,0,0,57,214,27,11,109,178,0,117,49,121,11,204,0,44,50,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200631,2006-09-25,25,180.85,0,0,120,0,29,85,6,0,41,79,0,91,4,18,7,3,41,76,0,0,0.0,0.0
CUST0000985022,200630,2006-09-24,64,510.83,0,0,99,0,13,19,67,0,81,13,5,39,21,23,11,13,85,1,0,5,0.0,0.0
CUST0000984963,200631,2006-09-26,16,202.5,0,0,119,0,74,42,3,44,29,46,0,50,5,64,0,119,0,0,0,0,0.0,0.0
CUST0000984828,200631,2006-09-28,17,70.4,51,0,0,0,13,26,12,0,29,22,0,4,16,25,6,0,0,0,51,0,0.0,0.0
CUST0000984094,200630,2006-09-24,19,219.69,0,0,73,0,40,22,11,0,34,39,0,32,19,22,0,69,0,4,0,0,0.0,0.0
CUST0000983830,200631,2006-09-30,22,198.21,0,96,0,0,55,37,4,0,41,55,0,73,3,16,4,96,0,0,0,0,0.0,0.0
CUST0000983323,200630,2006-09-20,5,11.15,0,0,9,0,4,0,5,0,5,4,0,8,1,0,0,3,0,0,6,0,0.0,0.0
CUST0000982560,200630,2006-09-19,9,143.41000000000003,0,54,0,0,32,19,3,32,9,13,0,3,8,43,0,54,0,0,0,0,0.0,0.0
CUST0000981925,200630,2006-09-21,30,1287.3200000000002,535,0,0,0,522,9,4,507,13,15,0,349,1,182,3,534,1,0,0,0,0.0,0.0
CUST0000981826,200631,2006-09-28,98,340.35,0,230,0,0,55,72,103,38,162,30,0,38,90,89,13,70,0,0,160,0,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200631,2006-09-27,8,15.690000000000001,23,0,0,0,0,18,5,0,18,5,0,6,5,9,3,0,0,23,0,0,0.0,0.0
CUST0000980779,200628,2006-09-09,5,74.65,0,0,34,0,28,3,3,23,6,5,0,7,1,23,3,34,0,0,0,0,0.0,0.0
CUST0000980418,200631,2006-09-27,65,922.67000000000007,0,536,0,0,416,103,17,280,58,197,1,279,35,215,6,536,0,0,0,1,0.0,0.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980244,200631,2006-09-26,15,426.98000000000008,264,0,0,0,249,15,0,236,0,28,0,32,8,224,0,0,0,264,0,0,0.0,0.0
CUST0000979780,200630,2006-09-21,20,159.85,0,0,83,0,29,44,10,0,26,57,0,57,17,7,2,83,0,0,0,0,0.0,0.0
CUST0000979243,200631,2006-09-29,38,442.29,0,0,225,0,120,93,12,17,46,162,0,177,27,21,0,220,1,4,0,0,0.0,0.0
CUST0000978795,200631,2006-09-26,24,473.68,0,269,0,0,241,28,0,118,5,145,1,95,38,135,0,17,252,0,0,1,0.0,0.0
CUST0000978286,200629,2006-09-14,7,81.52,42,0,0,0,36,3,3,11,6,25,0,19,9,11,3,42,0,0,0,0,0.0,0.0
CUST0000978270,200630,2006-09-19,16,468.23999999999995,0,0,169,0,148,15,6,93,21,55,0,43,24,102,0,169,0,0,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977193,200631,2006-09-25,14,56.550000000000011,40,0,0,0,10,15,15,0,19,21,0,15,2,17,6,39,1,0,0,0,0.0,0.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976731,200629,2006-09-14,14,104.06999999999998,45,0,0,0,12,24,9,12,21,10,2,22,9,12,0,0,45,0,0,2,0.0,0.0
CUST0000976555,200631,2006-09-30,1,0.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000976529,200631,2006-09-30,156,890.9,697,0,0,0,276,362,59,68,318,311,0,433,78,178,8,569,17,111,0,0,0.0,0.0
CUST0000975940,200631,2006-09-30,148,1643.8899999999996,0,0,773,0,409,327,37,66,211,494,2,392,84,283,12,24,26,723,0,2,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975676,200621,2006-07-23,6,33.800000000000004,0,0,20,0,5,12,3,0,15,5,0,5,8,7,0,15,0,0,5,0,0.0,0.0
CUST0000975272,200631,2006-09-28,139,1018.6100000000004,0,0,644,0,385,150,109,228,189,227,0,408,21,214,1,460,184,0,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974546,200630,2006-09-18,22,359.82999999999993,0,166,0,0,103,58,5,71,26,69,0,83,0,81,2,166,0,0,0,0,0.0,0.0
CUST0000974519,200628,2006-09-04,12,138.88,0,53,0,0,9,44,0,0,22,31,0,26,0,27,0,53,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200631,2006-09-28,63,1440.93,0,0,388,0,252,125,11,21,87,279,1,251,68,61,7,388,0,0,0,1,0.0,0.0
CUST0000973965,200631,2006-09-29,23,532.76,0,199,0,0,166,32,1,90,12,97,0,97,1,100,1,177,0,22,0,0,0.0,0.0
CUST0000972938,200628,2006-09-05,10,34.87,0,38,0,0,6,29,3,0,32,6,0,19,5,14,0,38,0,0,0,0,0.0,0.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000971991,200630,2006-09-19,12,68.830000000000013,0,0,32,0,7,18,7,0,21,11,0,24,1,6,1,32,0,0,0,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971672,200625,2006-08-14,9,39.49,0,0,18,0,0,9,9,0,12,6,0,5,5,6,2,1,17,0,0,0,0.0,0.0
CUST0000971355,200630,2006-09-20,1,10.04,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0.0,0.0
CUST0000971298,200629,2006-09-14,13,102.83,0,77,0,0,19,56,2,0,37,40,0,49,3,17,8,77,0,0,0,0,0.0,0.0
CUST0000971158,200626,2006-08-23,13,83.89,0,63,0,0,33,26,4,0,20,43,0,55,4,4,0,56,3,4,0,0,0.0,0.0
CUST0000971135,200631,2006-09-29,10,20.09,22,0,0,0,0,15,7,0,17,5,0,7,5,8,2,0,22,0,0,0,0.0,0.0
CUST0000969621,200630,2006-09-19,14,145.49,0,86,0,0,41,40,5,0,13,73,0,13,0,61,12,86,0,0,0,0,0.0,0.0
CUST0000969460,200630,2006-09-22,31,383.43,0,237,0,0,187,31,19,143,37,57,0,65,20,147,5,3,234,0,0,0,0.0,0.0
CUST0000969302,200628,2006-09-06,5,234.76,0,105,0,0,105,0,0,68,0,37,0,80,0,25,0,105,0,0,0,0,0.0,0.0
CUST0000969237,200631,2006-09-25,15,254.33,0,117,0,0,104,9,4,0,13,104,0,79,1,36,1,48,69,0,0,0,0.0,0.0
CUST0000969123,200631,2006-09-30,44,230.7,0,125,0,0,20,83,22,0,101,24,0,70,15,36,4,38,87,0,0,0,0.0,0.0
CUST0000969050,200631,2006-09-25,31,262.89,0,106,0,0,60,38,8,13,41,52,0,26,47,30,3,60,41,0,5,0,0.0,0.0
CUST0000968749,200631,2006-09-30,17,333.23999999999995,0,181,0,0,152,25,4,125,9,47,0,39,2,139,1,1,180,0,0,0,0.0,0.0
CUST0000968322,200627,2006-08-31,2,40.570000000000007,14,0,0,0,14,0,0,0,0,14,0,0,14,0,0,14,0,0,0,0,0.0,0.0
CUST0000968222,200628,2006-09-06,19,123.11000000000003,0,30,0,0,0,17,13,0,26,0,4,3,12,8,3,10,20,0,0,4,0.0,0.0
CUST0000967987,200631,2006-09-30,51,195.75,0,125,0,0,17,60,48,0,94,31,0,61,20,41,3,11,114,0,0,0,0.0,0.0
CUST0000967657,200631,2006-09-29,26,615.65,414,0,0,0,398,15,1,318,9,87,0,147,35,231,1,258,156,0,0,0,0.0,0.0
CUST0000967288,200631,2006-09-27,48,301.28999999999996,187,0,0,0,18,151,18,0,130,57,0,128,21,38,0,2,0,185,0,0,0.0,0.0
CUST0000967041,200631,2006-09-27,62,242.34,0,0,130,0,4,72,54,0,122,8,0,56,41,30,3,119,2,0,9,0,0.0,0.0
CUST0000966156,200630,2006-09-24,30,891.96,0,289,0,0,255,28,6,127,21,141,0,166,24,97,2,279,0,7,3,0,0.0,0.0
CUST0000965784,200612,2006-05-18,2,87.36,33,0,0,0,33,0,0,19,0,14,0,0,0,33,0,33,0,0,0,0,1.0,1.0
CUST0000965765,200630,2006-09-22,23,497.42,0,316,0,0,311,5,0,217,5,94,0,176,0,140,0,311,5,0,0,0,0.0,0.0
CUST0000965597,200630,2006-09-23,5,101.07999999999998,0,0,53,0,44,7,2,0,9,44,0,53,0,0,0,25,0,0,28,0,0.0,0.0
CUST0000965378,200630,2006-09-22,19,235.19000000000003,0,166,0,0,147,19,0,37,0,129,0,64,22,80,0,0,166,0,0,0,0.0,0.0
CUST0000965308,200629,2006-09-17,1,14.29,9,0,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0.0,0.0
CUST0000965181,200631,2006-09-25,2,81.9,0,39,0,0,39,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,1.0,1.0
CUST0000964342,200631,2006-09-29,3,42.03,39,0,0,0,33,6,0,22,0,17,0,0,0,39,0,39,0,0,0,0,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000963716,200614,2006-05-30,2,23.18,0,0,10,0,7,3,0,0,3,7,0,3,0,7,0,7,0,3,0,0,0.0,0.0
CUST0000963716,200621,2006-07-22,1,0.64,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000963557,200615,2006-06-09,1,18.61,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0.0,0.0
CUST0000963557,200625,2006-08-17,2,19.29,0,7,0,0,0,7,0,0,2,5,0,0,7,0,0,7,0,0,0,0,1.0,1.0
CUST0000963329,200631,2006-09-27,24,194.79,169,0,0,0,110,55,4,12,11,146,0,64,4,99,2,0,0,1,168,0,0.0,0.0
CUST0000962337,200631,2006-09-29,18,272.74,0,154,0,0,145,8,1,22,9,123,0,40,27,87,0,154,0,0,0,0,0.0,0.0
CUST0000962125,200628,2006-09-05,2,3.3,3,0,0,0,0,0,3,0,3,0,0,2,0,0,1,0,3,0,0,0,2.0,1.0
CUST0000962041,200631,2006-09-28,27,403.99,0,251,0,0,234,9,8,31,17,203,0,194,4,52,1,250,0,1,0,0,0.0,0.0
CUST0000961436,200628,2006-09-07,13,222.66,0,116,0,0,101,15,0,41,10,65,0,67,0,47,2,20,96,0,0,0,0.0,0.0
CUST0000960424,200631,2006-09-28,60,421.19000000000005,0,0,268,0,58,191,19,0,107,161,0,205,2,47,14,161,3,104,0,0,0.0,0.0
CUST0000960281,200631,2006-09-29,23,181.33999999999997,0,116,0,0,84,12,20,71,26,19,0,21,40,55,0,115,0,1,0,0,0.0,0.0
CUST0000960214,200607,2006-04-13,1,3.61,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000959875,200627,2006-08-31,24,366.73,0,210,0,0,145,63,2,68,24,118,0,127,5,78,0,76,11,123,0,0,0.0,0.0
CUST0000959598,200631,2006-09-27,12,78.66,0,0,45,0,10,32,3,0,16,29,0,27,9,9,0,16,29,0,0,0,0.0,0.0
CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,1.0,1.0
CUST0000959416,200631,2006-09-29,31,299.43,0,125,0,0,50,61,14,0,65,60,0,91,8,24,2,122,0,0,3,0,0.0,0.0
CUST0000959332,200631,2006-09-27,76,408.11999999999995,0,0,328,0,120,176,32,0,120,206,2,241,12,55,18,328,0,0,0,2,0.0,0.0
CUST0000959307,200629,2006-09-16,23,321.03,0,0,178,0,140,30,8,25,25,128,0,46,14,118,0,176,0,2,0,0,0.0,0.0
CUST0000959210,200631,2006-09-30,70,695.50000000000011,0,352,0,0,218,112,22,66,97,189,0,206,12,133,1,163,145,44,0,0,0.0,0.0
CUST0000958935,200631,2006-09-29,38,905.65999999999985,0,494,0,0,465,19,10,368,23,102,1,130,6,356,1,490,2,0,2,1,0.0,0.0
CUST0000958757,200631,2006-09-26,11,89.95,0,0,37,0,21,10,6,0,16,21,0,34,1,2,0,37,0,0,0,0,0.0,0.0
CUST0000958177,200628,2006-09-05,5,27.75,0,0,15,0,0,10,5,0,8,7,0,12,0,3,0,15,0,0,0,0,0.0,0.0
CUST0000958098,200631,2006-09-28,82,1005.26,0,0,441,0,310,74,57,132,109,200,0,279,80,82,0,23,235,0,183,0,0.0,0.0
CUST0000957318,200631,2006-09-30,47,841.75,0,0,513,0,469,38,6,281,25,207,0,359,0,154,0,0,43,0,470,0,0.0,0.0
CUST0000956550,200622,2006-07-26,4,125.48,0,42,0,0,33,9,0,16,0,26,0,33,9,0,0,42,0,0,0,0,1.0,1.0
CUST0000956375,200631,2006-09-26,30,688.56,527,0,0,0,511,12,4,496,16,15,0,187,32,308,0,527,0,0,0,0,0.0,0.0
CUST0000956261,200631,2006-09-28,27,318.85,0,0,184,0,119,60,5,14,45,125,0,179,0,5,0,184,0,0,0,0,0.0,0.0
CUST0000955744,200631,2006-09-25,27,394.28,247,0,0,0,197,45,5,117,36,94,0,136,13,98,0,0,0,184,63,0,0.0,0.0
CUST0000955613,200631,2006-09-30,11,247.12,146,0,0,0,137,7,2,109,9,28,0,53,2,91,0,142,4,0,0,0,0.0,0.0
CUST0000954589,200629,2006-09-17,21,115.5,0,0,92,0,43,38,11,0,31,61,0,72,7,12,1,92,0,0,0,0,0.0,0.0
CUST0000954371,200631,2006-09-30,102,825.84000000000015,440,0,0,0,147,264,29,16,196,227,1,288,37,114,0,35,405,0,0,1,0.0,0.0
CUST0000953895,200620,2006-07-16,1,6.03,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,1.0,1.0
CUST0000953795,200630,2006-09-21,6,47.54,0,0,41,0,21,18,2,0,6,35,0,39,0,2,0,41,0,0,0,0,0.0,0.0
CUST0000953727,200631,2006-09-27,22,259.39,0,147,0,0,104,43,0,0,7,140,0,47,0,100,0,147,0,0,0,0,0.0,0.0
CUST0000953479,200630,2006-09-22,4,59.15,39,0,0,0,35,0,4,35,4,0,0,39,0,0,0,39,0,0,0,0,0.0,0.0
CUST0000953463,200630,2006-09-20,43,1076.42,0,0,519,0,481,28,10,258,24,237,0,201,4,308,6,19,500,0,0,0,0.0,0.0
CUST0000953401,200619,2006-07-08,1,5.66,0,0,0,6,0,6,0,0,0,6,0,0,0,6,0,6,0,0,0,0,1.0,1.0
CUST0000953363,200622,2006-07-28,26,336.11,0,250,0,0,206,37,7,122,32,96,0,136,42,71,1,223,2,0,25,0,0.0,0.0
CUST0000953363,200627,2006-09-01,8,140.59999999999997,0,73,0,0,62,10,1,0,4,69,0,42,6,25,0,22,7,0,44,0,1.0,1.0
CUST0000953220,200631,2006-09-30,50,277.05999999999995,0,167,0,0,29,119,19,0,109,58,0,66,36,55,10,2,165,0,0,0,0.0,0.0
CUST0000953189,200616,2006-06-13,1,0.75,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000952892,200624,2006-08-13,2,4.68,0,5,0,0,0,3,2,0,5,0,0,3,0,2,0,5,0,0,0,0,0.0,0.0
CUST0000952727,200626,2006-08-23,6,104.05,0,0,49,0,32,15,2,0,2,47,0,20,8,19,2,49,0,0,0,0,0.0,0.0
CUST0000952630,200625,2006-08-17,1,7.44,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1.0,1.0
CUST0000951997,200629,2006-09-13,2,46.0,0,0,15,0,0,15,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0.0,0.0
CUST0000951802,200627,2006-09-01,9,67.87,35,0,0,0,18,14,3,0,11,24,0,34,1,0,0,35,0,0,0,0,0.0,0.0
CUST0000951558,200630,2006-09-24,10,29.64,28,0,0,0,10,16,2,0,18,10,0,11,13,4,0,0,28,0,0,0,0.0,0.0
CUST0000951367,200616,2006-06-16,1,0.98,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000951367,200611,2006-05-14,5,54.17,9,0,0,0,0,7,2,0,5,4,0,6,1,2,0,9,0,0,0,0,0.0,0.0
CUST0000951065,200631,2006-09-29,33,444.83,0,0,241,0,119,119,3,0,46,195,0,237,0,4,0,241,0,0,0,0,0.0,0.0
CUST0000950918,200630,2006-09-24,21,347.68999999999994,0,165,0,0,117,46,2,56,23,86,0,58,63,42,2,1,164,0,0,0,0.0,0.0
CUST0000950812,200625,2006-08-16,7,345.07999999999993,0,0,107,0,107,0,0,82,0,25,0,92,0,15,0,107,0,0,0,0,0.0,0.0
CUST0000950748,200631,2006-09-26,31,74.44,0,72,0,0,0,41,31,0,61,11,0,49,5,10,8,1,71,0,0,0,0.0,0.0
CUST0000950666,200631,2006-09-27,55,597.37000000000012,228,0,0,0,124,82,22,33,91,104,0,124,24,70,10,228,0,0,0,0,0.0,0.0
CUST0000950289,200613,2006-05-22,2,32.58,0,15,0,0,14,1,0,0,1,14,0,14,1,0,0,1,14,0,0,0,0.0,0.0
CUST0000950289,200621,2006-07-23,4,43.08,0,27,0,0,8,19,0,0,5,22,0,15,0,12,0,0,27,0,0,0,1.0,1.0
CUST0000950087,200630,2006-09-24,9,184.04,0,0,115,0,114,0,1,42,1,72,0,115,0,0,0,115,0,0,0,0,0.0,0.0
CUST0000949963,200630,2006-09-21,7,314.35,0,0,91,0,91,0,0,28,0,63,0,36,14,41,0,0,0,0,91,0,0.0,0.0
CUST0000949264,200631,2006-09-29,53,259.37,229,0,0,0,108,86,35,15,80,134,0,106,18,97,8,229,0,0,0,0,0.0,0.0
CUST0000949044,200613,2006-05-25,6,126.45,0,0,68,0,68,0,0,0,0,68,0,57,0,11,0,0,0,0,68,0,0.0,0.0
