CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000990077,200713,2007-05-25,5,95.750000000000014,62,0,0,0,55,4,3,55,3,4,0,1,28,31,2,0,0,0,62,0,0.0,0.0
CUST0000990044,200714,2007-05-28,55,549.75,464,0,0,0,418,46,0,75,6,383,0,137,173,154,0,0,0,0,464,0,0.0,0.0
CUST0000989488,200713,2007-05-21,48,1136.9800000000002,0,0,497,0,422,55,20,269,31,197,0,364,13,113,7,494,1,0,2,0,0.0,0.0
CUST0000989318,200713,2007-05-26,85,2004.9800000000002,0,1018,0,0,912,74,32,742,77,199,0,389,20,599,10,979,2,37,0,0,0.0,0.0
CUST0000989268,200640,2006-11-27,9,40.54,21,0,0,0,0,14,7,0,11,10,0,5,1,14,1,0,21,0,0,0,0.0,0.0
CUST0000989268,200640,2006-12-01,1,0.51,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000989103,200713,2007-05-25,31,1286.98,0,628,0,0,618,4,6,550,6,72,0,373,0,250,5,0,628,0,0,0,0.0,0.0
CUST0000988538,200704,2007-03-19,3,6.6400000000000006,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,1,4,0,0,0,2.0,1.0
CUST0000988538,200715,2007-06-04,6,18.04,0,0,13,0,0,8,5,0,9,4,0,5,4,4,0,9,4,0,0,0,0.0,0.0
CUST0000988276,200704,2007-03-22,7,41.14,0,0,32,0,19,9,4,0,13,19,0,28,3,0,1,0,0,32,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200713,2007-05-25,51,374.98,172,0,0,0,82,57,33,57,76,39,0,132,25,6,9,145,8,0,19,0,0.0,0.0
CUST0000987542,200713,2007-05-23,71,526.08,0,0,204,0,45,136,23,0,136,61,7,80,71,45,1,204,0,0,0,7,0.0,0.0
CUST0000987265,200714,2007-05-30,74,908.69999999999982,0,450,0,0,269,152,29,101,90,259,0,266,6,175,3,0,0,450,0,0,0.0,0.0
CUST0000986685,200716,2007-06-17,55,119.57,0,88,0,0,0,15,73,0,88,0,0,87,1,0,0,87,1,0,0,0,0.0,0.0
CUST0000986591,200713,2007-05-25,58,482.63000000000005,0,251,0,0,115,109,27,47,76,128,0,127,12,101,11,17,1,233,0,0,0.0,0.0
CUST0000986342,200717,2007-06-22,1,1.95,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000986262,200713,2007-05-23,78,282.65999999999997,0,0,199,0,0,131,68,0,156,42,1,117,44,36,1,5,0,194,0,1,0.0,0.0
CUST0000986165,200714,2007-05-29,108,1101.91,0,551,0,0,313,187,51,124,187,240,0,334,11,194,12,532,1,18,0,0,0.0,0.0
CUST0000985648,200714,2007-05-28,25,185.4,84,0,0,0,34,47,3,0,46,38,0,12,62,10,0,81,3,0,0,0,0.0,0.0
CUST0000985595,200713,2007-05-25,1,1.48,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000985379,200713,2007-05-23,141,847.1400000000001,0,563,0,0,79,425,59,11,248,304,0,259,79,209,16,342,9,78,134,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200714,2007-05-28,69,402.51,0,0,273,0,83,157,33,0,103,170,0,206,18,28,21,6,107,160,0,0,0.0,0.0
CUST0000985022,200709,2007-04-28,75,561.83,0,0,137,0,24,35,78,0,103,29,5,67,22,32,11,13,112,12,0,5,0.0,0.0
CUST0000984963,200711,2007-05-07,32,479.59000000000009,0,0,294,0,188,101,5,149,37,108,0,109,5,176,4,294,0,0,0,0,0.0,0.0
CUST0000984916,200648,2007-01-26,2,2.7500000000000004,0,0,0,4,0,4,0,0,3,0,1,3,0,0,0,4,0,0,0,1,0.0,0.0
CUST0000984916,200651,2007-02-12,3,2.05,0,0,0,4,0,1,3,0,2,0,2,2,0,0,0,4,0,0,0,2,1.0,1.0
CUST0000984828,200701,2007-02-27,29,92.160000000000011,74,0,0,0,13,44,17,0,52,22,0,5,28,35,6,0,0,0,74,0,0.0,0.0
CUST0000984828,200712,2007-05-17,3,46.59,6,0,0,0,0,5,1,0,2,4,0,0,2,4,0,0,0,0,6,0,1.0,1.0
CUST0000984478,200701,2007-03-03,1,24.85,0,21,0,0,21,0,0,21,0,0,0,21,0,0,0,21,0,0,0,0,1.0,1.0
CUST0000984094,200714,2007-05-28,55,440.06,0,0,177,0,69,74,34,0,98,73,6,93,46,32,0,149,0,28,0,6,0.0,0.0
CUST0000983830,200713,2007-05-24,76,520.09,0,274,0,0,109,134,31,0,139,135,0,177,29,61,7,260,14,0,0,0,0.0,0.0
CUST0000983323,200708,2007-04-22,14,44.239999999999995,0,0,23,0,4,5,14,0,19,4,0,11,5,4,3,5,2,0,16,0,0.0,0.0
CUST0000982560,200712,2007-05-16,24,284.58000000000004,0,125,0,0,71,43,11,32,37,56,0,15,26,82,2,125,0,0,0,0,0.0,0.0
CUST0000982155,200638,2006-11-18,1,8.22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000982155,200706,2007-04-07,2,2.74,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0,2.0,1.0
CUST0000981925,200713,2007-05-25,73,2812.9900000000002,1197,0,0,0,1164,22,11,1074,33,90,0,756,15,418,8,1192,1,0,4,0,0.0,0.0
CUST0000981826,200714,2007-05-30,256,781.46,0,559,0,0,137,139,283,94,399,65,1,76,303,152,27,183,2,0,374,1,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200715,2007-06-09,21,73.51,69,0,0,0,0,61,8,0,46,23,0,36,12,17,4,0,5,64,0,0,0.0,0.0
CUST0000981542,200712,2007-05-19,26,215.35000000000002,47,0,0,0,5,19,23,0,41,5,1,18,13,5,10,47,0,0,0,1,0.0,0.0
CUST0000981494,200716,2007-06-11,3,76.39,0,0,36,0,36,0,0,15,0,21,0,26,0,10,0,0,0,0,36,0,0.0,0.0
CUST0000980779,200714,2007-05-29,23,322.76000000000005,0,0,152,0,103,41,8,98,44,5,5,20,16,87,24,148,4,0,0,5,0.0,0.0
CUST0000980418,200714,2007-05-30,159,2629.9800000000005,0,1377,0,0,1112,217,48,768,148,459,2,569,87,708,11,1377,0,0,0,2,0.0,0.0
CUST0000980408,200637,2006-11-11,8,8.29,0,0,9,0,0,1,8,0,9,0,0,4,2,0,3,9,0,0,0,0,1.0,1.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980244,200713,2007-05-23,45,1233.24,745,0,0,0,729,15,1,565,1,179,0,215,9,521,0,0,0,745,0,0,0.0,0.0
CUST0000980026,200714,2007-05-31,8,246.51000000000005,0,116,0,0,114,1,1,106,2,8,0,62,1,52,1,116,0,0,0,0,0.0,0.0
CUST0000979780,200713,2007-05-26,77,1622.1599999999999,0,0,723,0,613,91,19,344,73,306,0,461,25,231,6,723,0,0,0,0,0.0,0.0
CUST0000979243,200713,2007-05-24,56,668.83999999999992,0,0,326,0,176,131,19,33,74,219,0,238,42,46,0,305,1,20,0,0,0.0,0.0
CUST0000978956,200718,2007-06-25,8,101.58000000000001,0,48,0,0,33,14,1,12,3,33,0,12,20,16,0,48,0,0,0,0,0.0,0.0
CUST0000978795,200714,2007-05-31,58,1237.49,0,640,0,0,602,37,1,222,9,406,3,252,70,314,1,18,622,0,0,3,0.0,0.0
CUST0000978286,200715,2007-06-09,31,379.3,217,0,0,0,169,36,12,97,30,90,0,77,22,115,3,175,11,31,0,0,0.0,0.0
CUST0000978270,200713,2007-05-24,38,1133.42,0,0,417,0,376,32,9,197,34,186,0,168,86,163,0,405,0,12,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977878,200706,2007-04-04,1,11.37,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1.0,1.0
CUST0000977878,200705,2007-03-30,5,36.47,0,23,0,0,12,8,3,0,4,19,0,1,1,21,0,22,1,0,0,0,0.0,0.0
CUST0000977551,200637,2006-11-12,7,126.73,96,0,0,0,86,6,4,81,4,11,0,8,7,81,0,94,0,0,2,0,1.0,1.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977193,200712,2007-05-20,39,182.42000000000004,104,0,0,0,31,42,31,21,57,26,0,34,13,50,7,95,9,0,0,0,0.0,0.0
CUST0000977162,200646,2007-01-09,1,41.16,28,0,0,0,28,0,0,28,0,0,0,0,0,28,0,28,0,0,0,0,1.0,1.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976863,200703,2007-03-17,2,41.89,0,18,0,0,18,0,0,0,0,18,0,8,0,10,0,18,0,0,0,0,1.0,1.0
CUST0000976731,200705,2007-03-26,34,222.15999999999997,126,0,0,0,39,71,16,12,53,59,2,80,20,24,0,8,118,0,0,2,0.0,0.0
CUST0000976731,200713,2007-05-26,10,79.59,74,0,0,0,63,4,7,40,10,23,1,5,1,63,4,0,74,0,0,1,1.0,1.0
CUST0000976555,200631,2006-09-30,1,0.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000976529,200714,2007-05-31,364,2154.0899999999997,1690,0,0,0,755,787,148,160,653,877,0,967,224,481,18,1489,23,170,8,0,0.0,0.0
CUST0000975940,200714,2007-05-31,362,4038.11,0,0,2009,0,1050,875,84,255,565,1185,4,959,235,782,29,94,66,1849,0,4,0.0,0.0
CUST0000975797,200713,2007-05-26,20,201.24,130,0,0,0,96,27,7,26,33,70,1,61,35,33,0,0,0,0,130,1,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975676,200714,2007-05-30,17,187.76999999999998,0,0,81,0,33,43,5,16,42,22,1,31,18,31,0,72,0,1,8,1,0.0,0.0
CUST0000975272,200714,2007-05-30,287,2352.7800000000007,0,0,1491,0,851,457,183,438,378,674,1,990,64,434,2,1155,336,0,0,1,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974781,200716,2007-06-12,1,74.56,0,0,39,0,39,0,0,39,0,0,0,0,0,39,0,0,0,0,39,0,1.0,1.0
CUST0000974742,200649,2007-01-29,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000974546,200711,2007-05-12,50,778.61,0,363,0,0,251,100,12,122,51,190,0,211,1,142,9,363,0,0,0,0,0.0,0.0
CUST0000974519,200713,2007-05-26,35,300.75,0,140,0,0,33,100,7,0,61,79,0,71,8,58,3,140,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200714,2007-05-28,135,2626.1800000000003,0,0,749,0,483,233,33,50,176,521,2,422,151,154,20,749,0,0,0,2,0.0,0.0
CUST0000973965,200713,2007-05-24,62,931.13000000000011,0,372,0,0,251,108,13,90,69,213,0,178,23,167,4,322,2,48,0,0,0.0,0.0
CUST0000972938,200713,2007-05-26,17,69.570000000000007,0,69,0,0,22,36,11,16,47,6,0,32,5,32,0,53,16,0,0,0,0.0,0.0
CUST0000972938,200717,2007-06-18,1,8.43,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000972119,200716,2007-06-14,3,6.38,0,0,5,0,0,3,2,0,5,0,0,1,1,3,0,5,0,0,0,0,2.0,1.0
CUST0000972119,200708,2007-04-16,5,41.67,0,0,24,0,15,4,5,15,5,4,0,18,2,4,0,22,0,2,0,0,0.0,0.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000972049,200714,2007-06-03,4,22.24,0,11,0,0,4,7,0,0,7,4,0,7,4,0,0,11,0,0,0,0,0.0,0.0
CUST0000971991,200714,2007-05-29,29,346.01,0,0,169,0,115,47,7,19,47,103,0,112,12,44,1,61,108,0,0,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971929,200713,2007-05-26,16,357.79999999999995,0,171,0,0,154,13,4,38,13,120,0,153,4,14,0,168,0,3,0,0,0.0,0.0
CUST0000971672,200704,2007-03-23,18,82.05,0,0,44,0,0,30,14,0,29,15,0,30,6,6,2,1,43,0,0,0,0.0,0.0
CUST0000971672,200711,2007-05-09,1,4.51,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000971355,200712,2007-05-16,8,81.360000000000014,0,56,0,0,31,21,4,19,10,27,0,34,1,19,2,56,0,0,0,0,0.0,0.0
CUST0000971355,200716,2007-06-12,1,0.51,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000971298,200710,2007-05-02,23,171.01,0,126,0,0,38,81,7,0,53,73,0,80,3,34,9,120,0,0,6,0,0.0,0.0
CUST0000971178,200705,2007-03-28,5,91.7,0,43,0,0,29,14,0,21,8,14,0,27,11,0,5,43,0,0,0,0,0.0,0.0
CUST0000971178,200713,2007-05-25,14,134.8,0,90,0,0,41,41,8,32,21,37,0,36,5,49,0,90,0,0,0,0,1.0,1.0
CUST0000971158,200714,2007-06-02,27,172.72,0,129,0,0,65,55,9,0,42,87,0,80,16,33,0,96,24,4,5,0,0.0,0.0
CUST0000971135,200712,2007-05-14,19,76.61,61,0,0,0,21,26,14,16,30,15,0,17,9,33,2,0,61,0,0,0,0.0,0.0
CUST0000970138,200710,2007-05-04,2,39.960000000000008,27,0,0,0,27,0,0,15,0,12,0,0,0,27,0,27,0,0,0,0,0.0,0.0
CUST0000969621,200712,2007-05-14,39,349.69,0,177,0,0,62,99,16,0,67,110,0,58,14,86,19,177,0,0,0,0,0.0,0.0
CUST0000969460,200704,2007-03-21,5,23.18,0,14,0,0,0,14,0,0,13,0,1,9,0,4,0,0,14,0,0,1,1.0,1.0
CUST0000969460,200715,2007-06-08,51,770.0,0,487,0,0,414,50,23,346,52,89,0,86,30,361,10,6,481,0,0,0,0.0,0.0
CUST0000969302,200647,2007-01-16,2,93.15,0,40,0,0,40,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,1.0,1.0
CUST0000969302,200713,2007-05-22,9,486.73999999999995,0,197,0,0,197,0,0,160,0,37,0,151,0,46,0,197,0,0,0,0,0.0,0.0
CUST0000969237,200713,2007-05-25,36,668.72000000000014,0,305,0,0,273,22,10,38,32,235,0,248,10,45,2,204,101,0,0,0,0.0,0.0
CUST0000969123,200714,2007-05-30,88,509.83,0,266,0,0,69,152,45,0,164,102,0,134,42,84,6,130,136,0,0,0,0.0,0.0
CUST0000969050,200713,2007-05-27,77,609.38,0,288,0,0,165,108,15,30,143,112,3,97,70,104,14,218,48,0,22,3,0.0,0.0
CUST0000968749,200635,2006-10-25,4,84.95,0,50,0,0,46,3,1,46,4,0,0,26,0,21,3,0,50,0,0,0,1.0,1.0
CUST0000968749,200631,2006-09-30,17,333.23999999999995,0,181,0,0,152,25,4,125,9,47,0,39,2,139,1,1,180,0,0,0,0.0,0.0
CUST0000968322,200709,2007-04-26,12,241.99,126,0,0,0,111,15,0,48,9,69,0,47,60,19,0,126,0,0,0,0,0.0,0.0
CUST0000968222,200713,2007-05-27,54,212.90000000000003,0,97,0,0,0,49,48,0,88,5,4,38,28,23,4,31,66,0,0,4,0.0,0.0
CUST0000967987,200714,2007-05-30,142,613.08,0,355,0,0,29,207,119,0,253,102,0,191,36,115,13,16,339,0,0,0,0.0,0.0
CUST0000967657,200713,2007-05-26,46,1116.1899999999998,737,0,0,0,716,19,2,593,10,134,0,163,85,487,2,576,161,0,0,0,0.0,0.0
CUST0000967395,200652,2007-02-25,3,17.939999999999998,0,0,0,9,0,7,2,0,9,0,0,7,2,0,0,0,9,0,0,0,2.0,1.0
CUST0000967288,200713,2007-05-27,104,585.58,401,0,0,0,60,290,51,0,237,164,0,265,34,102,0,4,0,397,0,0,0.0,0.0
CUST0000967041,200648,2007-01-28,77,275.34000000000003,0,0,148,0,4,76,68,0,140,8,0,64,46,32,6,134,3,0,11,0,0.0,0.0
CUST0000967041,200704,2007-03-24,19,51.86,0,0,27,0,0,13,14,0,23,4,0,12,6,8,1,21,0,0,6,0,1.0,1.0
CUST0000966156,200713,2007-05-22,79,2051.46,0,756,0,0,672,64,20,397,52,307,0,345,44,364,3,732,3,17,4,0,0.0,0.0
CUST0000965784,200647,2007-01-21,3,132.55,46,0,0,0,46,0,0,19,0,27,0,13,0,33,0,46,0,0,0,0,2.0,1.0
CUST0000965765,200714,2007-05-29,55,1207.7099999999998,0,789,0,0,782,5,2,487,7,295,0,415,2,372,0,782,7,0,0,0,0.0,0.0
CUST0000965597,200712,2007-05-14,20,372.74,0,0,185,0,167,7,11,0,18,167,0,182,3,0,0,40,15,0,130,0,0.0,0.0
CUST0000965378,200630,2006-09-22,19,235.19000000000003,0,166,0,0,147,19,0,37,0,129,0,64,22,80,0,0,166,0,0,0,0.0,0.0
CUST0000965378,200706,2007-04-02,3,92.5,0,48,0,0,48,0,0,18,0,30,0,30,0,18,0,0,48,0,0,0,2.0,1.0
CUST0000965308,200637,2006-11-09,1,6.99,5,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,1.0,1.0
CUST0000965308,200629,2006-09-17,1,14.29,9,0,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0.0,0.0
CUST0000965181,200631,2006-09-25,2,81.9,0,39,0,0,39,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,1.0,1.0
CUST0000964472,200709,2007-04-23,1,10.67,0,0,0,9,9,0,0,0,0,9,0,0,0,9,0,9,0,0,0,0,1.0,1.0
CUST0000964342,200714,2007-05-29,90,725.16000000000008,569,0,0,0,326,199,44,135,84,349,1,207,16,320,25,569,0,0,0,1,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000964168,200649,2007-02-04,1,13.759999999999998,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,8,0,0,0,0,1.0,1.0
