CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000993604,200623,2006-07-31,11,129.82,0,76,0,0,57,15,4,26,7,43,0,28,17,29,2,0,48,28,0,0,0.0,0.0
CUST0000993466,200613,2006-05-27,1,20.47,0,7,0,0,7,0,0,0,0,7,0,7,0,0,0,0,7,0,0,0,0.0,0.0
CUST0000993466,200616,2006-06-18,1,15.41,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000993271,200622,2006-07-30,32,800.2700000000001,0,0,435,0,388,41,6,380,28,27,0,252,5,175,3,41,394,0,0,0,0.0,0.0
CUST0000993082,200623,2006-07-31,31,741.33,0,172,0,0,126,38,8,121,41,10,0,23,32,107,10,172,0,0,0,0,0.0,0.0
CUST0000992774,200623,2006-07-31,15,128.45999999999998,0,68,0,0,19,47,2,0,25,43,0,36,7,25,0,68,0,0,0,0,0.0,0.0
CUST0000992462,200622,2006-07-26,1,21.57,0,0,10,0,10,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,1.0,1.0
CUST0000992313,200622,2006-07-30,28,792.44,0,0,317,0,303,12,2,69,9,239,0,217,15,83,2,2,0,0,315,0,0.0,0.0
CUST0000992272,200617,2006-06-20,2,6.69,0,6,0,0,0,5,1,0,1,5,0,5,1,0,0,0,0,1,5,0,1.0,1.0
CUST0000992272,200613,2006-05-25,1,1.85,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0
CUST0000991565,200617,2006-06-22,5,12.14,5,0,0,0,0,2,3,0,5,0,0,1,2,0,2,5,0,0,0,0,0.0,0.0
CUST0000991337,200621,2006-07-19,6,86.199999999999989,0,0,56,0,51,4,1,18,5,33,0,19,2,35,0,55,0,1,0,0,0.0,0.0
CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000990401,200622,2006-07-25,17,224.29,0,0,137,0,96,38,3,11,9,117,0,106,0,31,0,82,55,0,0,0,0.0,0.0
CUST0000990077,200610,2006-05-06,3,13.36,12,0,0,0,9,0,3,0,3,9,0,2,10,0,0,0,0,0,12,0,1.0,1.0
CUST0000990044,200622,2006-07-27,16,145.28,115,0,0,0,81,34,0,10,6,99,0,34,34,47,0,0,0,0,115,0,0.0,0.0
CUST0000989488,200622,2006-07-28,19,491.21000000000004,0,0,208,0,174,28,6,131,8,69,0,161,2,43,2,208,0,0,0,0,0.0,0.0
CUST0000989318,200622,2006-07-30,22,446.34000000000003,0,245,0,0,216,20,9,152,20,73,0,85,7,148,5,245,0,0,0,0,0.0,0.0
CUST0000989268,200622,2006-07-27,6,33.85,17,0,0,0,0,14,3,0,7,10,0,1,1,14,1,0,17,0,0,0,0.0,0.0
CUST0000989103,200621,2006-07-17,3,143.78000000000003,0,61,0,0,57,4,0,57,0,4,0,0,0,61,0,0,61,0,0,0,0.0,0.0
CUST0000988538,200610,2006-05-04,1,1.7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200622,2006-07-28,17,104.5,48,0,0,0,17,15,16,17,31,0,0,45,0,2,1,43,0,0,5,0,0.0,0.0
CUST0000987542,200623,2006-07-31,17,120.76,0,0,38,0,5,17,16,0,24,14,0,14,15,9,0,38,0,0,0,0,0.0,0.0
CUST0000987265,200622,2006-07-30,21,289.39,0,133,0,0,86,38,9,34,27,72,0,75,2,55,1,0,0,133,0,0,0.0,0.0
CUST0000986591,200623,2006-07-31,22,150.67999999999998,0,91,0,0,40,43,8,11,29,51,0,45,1,42,3,3,0,88,0,0,0.0,0.0
CUST0000986262,200623,2006-07-31,23,64.19,0,0,62,0,0,44,18,0,49,13,0,39,10,13,0,5,0,57,0,0,0.0,0.0
CUST0000986165,200622,2006-07-25,27,202.11,0,106,0,0,54,38,14,0,44,62,0,46,4,52,4,99,0,7,0,0,0.0,0.0
CUST0000985648,200627,2006-08-29,9,65.65,29,0,0,0,9,20,0,0,16,13,0,9,16,4,0,29,0,0,0,0,0.0,0.0
CUST0000985379,200622,2006-07-28,43,280.61,0,188,0,0,37,134,17,11,72,105,0,78,27,82,1,148,0,38,2,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200621,2006-07-19,13,87.490000000000009,0,0,57,0,17,36,4,0,15,42,0,37,4,14,2,2,21,34,0,0,0.0,0.0
CUST0000985022,200622,2006-07-29,57,490.83,0,0,87,0,13,13,61,0,69,13,5,29,19,23,11,13,73,1,0,5,0.0,0.0
CUST0000984963,200622,2006-07-27,10,107.33000000000001,0,0,65,0,32,30,3,14,17,34,0,30,5,30,0,65,0,0,0,0,0.0,0.0
CUST0000984828,200621,2006-07-23,13,57.180000000000007,35,0,0,0,5,21,9,0,26,9,0,4,15,12,4,0,0,0,35,0,0.0,0.0
CUST0000984094,200620,2006-07-13,9,76.88,0,0,18,0,5,7,6,0,13,5,0,10,8,0,0,16,0,2,0,0,0.0,0.0
CUST0000983830,200623,2006-07-31,15,155.48000000000002,0,69,0,0,43,23,3,0,26,43,0,50,2,13,4,69,0,0,0,0,0.0,0.0
CUST0000983323,200620,2006-07-14,2,3.02,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,1,0,0.0,0.0
CUST0000982560,200622,2006-07-24,5,58.260000000000005,0,27,0,0,14,10,3,14,5,8,0,3,2,22,0,27,0,0,0,0,0.0,0.0
CUST0000981925,200623,2006-07-31,22,877.06000000000006,365,0,0,0,353,9,3,346,12,7,0,213,0,149,3,365,0,0,0,0,0.0,0.0
CUST0000981826,200622,2006-07-30,67,270.47,0,174,0,0,49,58,67,38,112,24,0,29,51,84,10,57,0,0,117,0,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200620,2006-07-15,2,2.7,5,0,0,0,0,3,2,0,5,0,0,0,5,0,0,0,0,5,0,0,0.0,0.0
CUST0000980779,200616,2006-06-13,2,18.409999999999997,0,0,5,0,0,3,2,0,5,0,0,2,0,0,3,5,0,0,0,0,0.0,0.0
CUST0000980418,200622,2006-07-25,42,577.62000000000012,0,338,0,0,262,64,12,181,38,118,1,180,26,130,1,338,0,0,0,1,0.0,0.0
CUST0000980408,200621,2006-07-23,14,28.86,0,0,21,0,0,6,15,0,21,0,0,8,3,4,6,21,0,0,0,0,0.0,0.0
CUST0000980244,200622,2006-07-26,5,160.03000000000003,88,0,0,0,88,0,0,75,0,13,0,17,0,71,0,0,0,88,0,0,0.0,0.0
CUST0000979780,200622,2006-07-28,15,122.99000000000001,0,0,66,0,29,30,7,0,14,52,0,44,17,3,2,66,0,0,0,0,0.0,0.0
CUST0000979243,200622,2006-07-24,28,320.01,0,0,165,0,80,75,10,17,38,110,0,125,22,18,0,161,1,3,0,0,0.0,0.0
CUST0000978795,200621,2006-07-17,13,298.14,0,170,0,0,152,18,0,118,5,47,0,46,24,100,0,3,167,0,0,0,0.0,0.0
CUST0000978286,200622,2006-07-28,5,75.87,37,0,0,0,36,0,1,11,1,25,0,17,9,11,0,37,0,0,0,0,0.0,0.0
CUST0000978270,200622,2006-07-29,13,243.37999999999994,0,0,89,0,68,15,6,13,21,55,0,43,24,22,0,89,0,0,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977551,200623,2006-07-31,53,966.81,621,0,0,0,498,113,10,400,37,184,0,114,47,459,1,611,10,0,0,0,0.0,0.0
CUST0000977193,200621,2006-07-21,11,51.170000000000009,35,0,0,0,10,15,10,0,14,21,0,13,0,17,5,34,1,0,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976731,200621,2006-07-19,7,22.39,19,0,0,0,0,15,4,0,14,5,0,10,9,0,0,0,19,0,0,0,0.0,0.0
CUST0000976529,200623,2006-07-31,87,503.27,406,0,0,0,147,230,29,33,183,190,0,267,36,102,1,331,2,73,0,0,0.0,0.0
CUST0000975940,200623,2006-07-31,102,1089.5299999999997,0,0,489,0,215,242,32,28,150,310,1,281,55,144,8,2,24,463,0,1,0.0,0.0
CUST0000975676,200621,2006-07-23,6,33.800000000000004,0,0,20,0,5,12,3,0,15,5,0,5,8,7,0,15,0,0,5,0,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975272,200623,2006-07-31,102,653.43000000000029,0,0,423,0,247,81,95,141,144,138,0,257,17,148,1,295,128,0,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974546,200622,2006-07-27,14,241.19999999999993,0,112,0,0,74,36,2,56,23,33,0,50,0,62,0,112,0,0,0,0,0.0,0.0
CUST0000974519,200621,2006-07-22,8,97.56,0,31,0,0,0,31,0,0,22,9,0,18,0,13,0,31,0,0,0,0,0.0,0.0
CUST0000974297,200623,2006-07-31,42,976.9100000000002,0,0,243,0,166,68,9,0,69,173,1,153,57,29,3,243,0,0,0,1,0.0,0.0
CUST0000973965,200622,2006-07-28,16,436.17,0,153,0,0,130,22,1,90,9,54,0,63,1,88,1,152,0,1,0,0,0.0,0.0
CUST0000972938,200622,2006-07-30,7,24.04,0,25,0,0,6,16,3,0,19,6,0,10,5,10,0,25,0,0,0,0,0.0,0.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000971991,200622,2006-07-27,7,36.120000000000005,0,0,11,0,0,4,7,0,11,0,0,7,1,2,1,11,0,0,0,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971672,200625,2006-08-14,9,39.49,0,0,18,0,0,9,9,0,12,6,0,5,5,6,2,1,17,0,0,0,0.0,0.0
CUST0000971298,200622,2006-07-29,11,86.91,0,65,0,0,10,53,2,0,34,31,0,40,0,17,8,65,0,0,0,0,0.0,0.0
CUST0000971158,200626,2006-08-23,13,83.89,0,63,0,0,33,26,4,0,20,43,0,55,4,4,0,56,3,4,0,0,0.0,0.0
CUST0000971135,200620,2006-07-11,8,17.95,18,0,0,0,0,12,6,0,13,5,0,4,4,8,2,0,18,0,0,0,0.0,0.0
CUST0000969621,200622,2006-07-26,10,93.52000000000001,0,58,0,0,19,36,3,0,7,51,0,7,0,39,12,58,0,0,0,0,0.0,0.0
CUST0000969460,200623,2006-07-31,23,292.59000000000003,0,167,0,0,124,31,12,80,30,57,0,60,19,84,4,3,164,0,0,0,0.0,0.0
CUST0000969302,200619,2006-07-03,4,178.56,0,80,0,0,80,0,0,43,0,37,0,80,0,0,0,80,0,0,0,0,0.0,0.0
CUST0000969237,200622,2006-07-30,8,146.77,0,66,0,0,59,6,1,0,7,59,0,29,1,36,0,17,49,0,0,0,0.0,0.0
CUST0000969123,200622,2006-07-28,26,146.52999999999997,0,76,0,0,11,56,9,0,65,11,0,41,7,28,0,14,62,0,0,0,0.0,0.0
CUST0000969050,200621,2006-07-23,23,193.01999999999998,0,68,0,0,27,35,6,13,36,19,0,22,36,7,3,36,27,0,5,0,0.0,0.0
CUST0000968749,200622,2006-07-29,12,275.53,0,150,0,0,138,9,3,111,5,34,0,36,2,112,0,0,150,0,0,0,0.0,0.0
CUST0000968322,200627,2006-08-31,2,40.570000000000007,14,0,0,0,14,0,0,0,0,14,0,0,14,0,0,14,0,0,0,0,0.0,0.0
CUST0000968222,200622,2006-07-29,14,110.35000000000002,0,23,0,0,0,12,11,0,22,0,1,3,11,5,3,8,15,0,0,1,0.0,0.0
CUST0000967987,200622,2006-07-27,35,145.76,0,88,0,0,17,41,30,0,66,22,0,47,14,24,3,8,80,0,0,0,0.0,0.0
CUST0000967657,200622,2006-07-24,19,452.97,308,0,0,0,295,12,1,244,6,58,0,98,32,177,1,175,133,0,0,0,0.0,0.0
CUST0000967288,200622,2006-07-27,29,205.17,123,0,0,0,18,97,8,0,86,37,0,99,6,18,0,2,0,121,0,0,0.0,0.0
CUST0000967041,200622,2006-07-27,28,143.55,0,0,68,0,4,42,22,0,60,8,0,23,24,18,3,66,2,0,0,0,0.0,0.0
CUST0000966156,200622,2006-07-26,19,586.17,0,187,0,0,161,23,3,68,17,102,0,103,21,62,1,181,0,5,1,0,0.0,0.0
CUST0000965784,200612,2006-05-18,2,87.36,33,0,0,0,33,0,0,19,0,14,0,0,0,33,0,33,0,0,0,0,1.0,1.0
CUST0000965765,200622,2006-07-26,15,332.02,0,209,0,0,204,5,0,159,5,45,0,98,0,111,0,204,5,0,0,0,0.0,0.0
CUST0000965597,200620,2006-07-11,2,31.759999999999998,0,0,19,0,12,7,0,0,7,12,0,19,0,0,0,7,0,0,12,0,0.0,0.0
CUST0000965378,200622,2006-07-25,17,193.29000000000002,0,135,0,0,116,19,0,13,0,122,0,40,22,73,0,0,135,0,0,0,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000963716,200614,2006-05-30,2,23.18,0,0,10,0,7,3,0,0,3,7,0,3,0,7,0,7,0,3,0,0,0.0,0.0
CUST0000963716,200621,2006-07-22,1,0.64,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000963557,200615,2006-06-09,1,18.61,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0.0,0.0
CUST0000963557,200625,2006-08-17,2,19.29,0,7,0,0,0,7,0,0,2,5,0,0,7,0,0,7,0,0,0,0,1.0,1.0
CUST0000963329,200622,2006-07-29,14,88.76,88,0,0,0,39,46,3,0,10,78,0,30,0,56,2,0,0,1,87,0,0.0,0.0
CUST0000962337,200622,2006-07-30,12,196.03,0,98,0,0,92,5,1,22,6,70,0,24,24,50,0,98,0,0,0,0,0.0,0.0
CUST0000962125,200608,2006-04-21,1,0.28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000962041,200622,2006-07-29,17,267.21,0,169,0,0,161,2,6,16,8,145,0,153,0,15,1,169,0,0,0,0,0.0,0.0
CUST0000961436,200620,2006-07-10,9,186.26,0,94,0,0,84,10,0,41,5,48,0,47,0,47,0,18,76,0,0,0,0.0,0.0
CUST0000960424,200623,2006-07-31,38,211.5,0,0,151,0,29,107,15,0,83,68,0,113,2,28,8,72,2,77,0,0,0.0,0.0
CUST0000960281,200623,2006-07-31,15,168.64,0,101,0,0,84,6,11,71,17,13,0,12,34,55,0,100,0,1,0,0,0.0,0.0
CUST0000960214,200607,2006-04-13,1,3.61,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000959875,200627,2006-08-31,24,366.73,0,210,0,0,145,63,2,68,24,118,0,127,5,78,0,76,11,123,0,0,0.0,0.0
CUST0000959598,200620,2006-07-11,6,30.250000000000004,0,0,22,0,0,21,1,0,7,15,0,12,5,5,0,6,16,0,0,0,0.0,0.0
CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,1.0,1.0
CUST0000959416,200621,2006-07-19,25,205.2,0,89,0,0,32,45,12,0,52,37,0,55,8,24,2,86,0,0,3,0,0.0,0.0
CUST0000959332,200622,2006-07-27,50,277.29999999999995,0,0,214,0,73,114,27,0,73,141,0,167,5,36,6,214,0,0,0,0,0.0,0.0
CUST0000959307,200621,2006-07-21,17,232.16,0,0,135,0,115,14,6,25,15,95,0,33,12,90,0,133,0,2,0,0,0.0,0.0
CUST0000959210,200622,2006-07-30,47,439.45000000000005,0,232,0,0,138,79,15,49,68,115,0,129,12,91,0,91,111,30,0,0,0.0,0.0
CUST0000958935,200622,2006-07-26,23,538.17999999999984,0,294,0,0,277,8,9,206,11,77,0,76,2,215,1,290,2,0,2,0,0.0,0.0
CUST0000958757,200620,2006-07-14,4,34.12,0,0,15,0,8,7,0,0,7,8,0,15,0,0,0,15,0,0,0,0,0.0,0.0
CUST0000958177,200621,2006-07-19,3,24.05,0,0,11,0,0,10,1,0,4,7,0,8,0,3,0,11,0,0,0,0,0.0,0.0
CUST0000958098,200622,2006-07-27,49,634.18000000000006,0,0,251,0,168,52,31,98,61,92,0,145,44,62,0,10,132,0,109,0,0.0,0.0
CUST0000957318,200622,2006-07-24,28,578.06000000000006,0,0,334,0,304,27,3,227,11,96,0,265,0,69,0,0,21,0,313,0,0.0,0.0
CUST0000956550,200622,2006-07-26,4,125.48,0,42,0,0,33,9,0,16,0,26,0,33,9,0,0,42,0,0,0,0,1.0,1.0
CUST0000956375,200622,2006-07-26,17,449.26,327,0,0,0,321,5,1,306,6,15,0,142,5,180,0,327,0,0,0,0,0.0,0.0
CUST0000956261,200623,2006-07-31,17,215.72,0,0,120,0,74,46,0,0,21,99,0,115,0,5,0,120,0,0,0,0,0.0,0.0
CUST0000955744,200623,2006-07-31,16,202.97,133,0,0,0,107,23,3,70,22,41,0,70,1,62,0,0,0,117,16,0,0.0,0.0
CUST0000954589,200622,2006-07-30,15,73.31,0,0,54,0,21,23,10,0,25,29,0,44,7,2,1,54,0,0,0,0,0.0,0.0
CUST0000954371,200622,2006-07-29,59,488.21000000000009,274,0,0,0,81,174,19,16,116,142,0,199,24,51,0,5,269,0,0,0,0.0,0.0
CUST0000953895,200620,2006-07-16,1,6.03,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,1.0,1.0
CUST0000953795,200622,2006-07-29,5,45.53,0,0,39,0,21,18,0,0,4,35,0,39,0,0,0,39,0,0,0,0,0.0,0.0
CUST0000953727,200622,2006-07-29,13,143.63,0,86,0,0,56,30,0,0,7,79,0,34,0,52,0,86,0,0,0,0,0.0,0.0
CUST0000953463,200623,2006-07-31,31,776.2600000000001,0,0,372,0,358,7,7,181,8,183,0,165,2,200,5,5,367,0,0,0,0.0,0.0
CUST0000953401,200619,2006-07-08,1,5.66,0,0,0,6,0,6,0,0,0,6,0,0,0,6,0,6,0,0,0,0,1.0,1.0
CUST0000953363,200622,2006-07-28,26,336.11,0,250,0,0,206,37,7,122,32,96,0,136,42,71,1,223,2,0,25,0,0.0,0.0
CUST0000953220,200622,2006-07-28,32,190.05,0,120,0,0,20,89,11,0,75,45,0,43,23,45,9,2,118,0,0,0,0.0,0.0
CUST0000953189,200616,2006-06-13,1,0.75,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000952892,200624,2006-08-13,2,4.68,0,5,0,0,0,3,2,0,5,0,0,3,0,2,0,5,0,0,0,0,0.0,0.0
CUST0000952727,200626,2006-08-23,6,104.05,0,0,49,0,32,15,2,0,2,47,0,20,8,19,2,49,0,0,0,0,0.0,0.0
CUST0000952630,200625,2006-08-17,1,7.44,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1.0,1.0
CUST0000951802,200615,2006-06-11,6,55.28,27,0,0,0,18,6,3,0,3,24,0,26,1,0,0,27,0,0,0,0,0.0,0.0
CUST0000951558,200621,2006-07-20,6,15.25,15,0,0,0,4,9,2,0,11,4,0,2,9,4,0,0,15,0,0,0,0.0,0.0
CUST0000951367,200611,2006-05-14,5,54.17,9,0,0,0,0,7,2,0,5,4,0,6,1,2,0,9,0,0,0,0,0.0,0.0
CUST0000951367,200616,2006-06-16,1,0.98,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000951065,200622,2006-07-27,24,301.51,0,0,171,0,90,78,3,0,33,138,0,167,0,4,0,171,0,0,0,0,0.0,0.0
CUST0000950918,200619,2006-07-05,15,205.81,0,88,0,0,49,37,2,13,20,55,0,37,7,42,2,1,87,0,0,0,0.0,0.0
CUST0000950812,200625,2006-08-16,7,345.07999999999993,0,0,107,0,107,0,0,82,0,25,0,92,0,15,0,107,0,0,0,0,0.0,0.0
CUST0000950748,200621,2006-07-20,17,34.550000000000004,0,36,0,0,0,17,19,0,36,0,0,20,3,6,7,0,36,0,0,0,0.0,0.0
CUST0000950666,200622,2006-07-30,34,460.12000000000012,171,0,0,0,117,43,11,33,49,89,0,94,12,58,7,171,0,0,0,0,0.0,0.0
CUST0000950289,200613,2006-05-22,2,32.58,0,15,0,0,14,1,0,0,1,14,0,14,1,0,0,1,14,0,0,0,0.0,0.0
CUST0000950289,200621,2006-07-23,4,43.08,0,27,0,0,8,19,0,0,5,22,0,15,0,12,0,0,27,0,0,0,1.0,1.0
CUST0000950087,200621,2006-07-20,6,110.60000000000001,0,0,70,0,69,0,1,15,1,54,0,70,0,0,0,70,0,0,0,0,0.0,0.0
CUST0000949963,200619,2006-07-03,5,241.9,0,0,64,0,64,0,0,14,0,50,0,36,14,14,0,0,0,0,64,0,0.0,0.0
CUST0000949264,200622,2006-07-28,31,134.51999999999998,129,0,0,0,60,49,20,15,42,72,0,63,7,55,4,129,0,0,0,0,0.0,0.0
CUST0000949044,200622,2006-07-27,6,92.75,0,0,48,0,43,4,1,0,5,43,0,35,0,13,0,0,0,0,48,0,1.0,1.0
CUST0000949044,200613,2006-05-25,6,126.45,0,0,68,0,68,0,0,0,0,68,0,57,0,11,0,0,0,0,68,0,0.0,0.0
CUST0000948955,200616,2006-06-17,3,62.990000000000009,0,11,0,0,9,0,2,0,2,9,0,9,1,0,1,0,11,0,0,0,1.0,1.0
CUST0000948955,200613,2006-05-28,2,129.39999999999998,0,39,0,0,39,0,0,15,0,24,0,15,0,24,0,0,39,0,0,0,0.0,0.0
CUST0000947233,200608,2006-04-17,1,60.610000000000007,0,24,0,0,24,0,0,24,0,0,0,0,0,24,0,0,24,0,0,0,1.0,1.0
CUST0000947188,200616,2006-06-15,1,1.61,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0.0,0.0
CUST0000947049,200623,2006-07-31,13,314.98,0,0,157,0,144,10,3,116,13,28,0,132,0,22,3,6,0,0,151,0,0.0,0.0
CUST0000947010,200622,2006-07-27,22,505.7700000000001,0,0,215,0,194,19,2,13,11,191,0,215,0,0,0,215,0,0,0,0,0.0,0.0
CUST0000946821,200621,2006-07-17,15,169.03,0,81,0,0,58,18,5,27,10,44,0,40,11,30,0,78,3,0,0,0,0.0,0.0
CUST0000946591,200622,2006-07-30,50,892.54000000000008,0,442,0,0,359,61,22,312,60,70,0,229,28,183,2,442,0,0,0,0,0.0,0.0
CUST0000945695,200614,2006-05-31,6,30.52,0,18,0,0,0,16,2,0,13,5,0,5,1,9,3,18,0,0,0,0,1.0,1.0
CUST0000945336,200622,2006-07-30,11,41.330000000000005,0,26,0,0,0,20,6,0,26,0,0,23,1,2,0,26,0,0,0,0,0.0,0.0
CUST0000945332,200622,2006-07-29,38,355.92,0,0,196,0,59,127,10,0,83,113,0,113,11,55,17,1,195,0,0,0,0.0,0.0
