CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000982155,200638,2006-11-18,1,8.22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000982155,200645,2007-01-07,1,1.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0
CUST0000981925,200648,2007-01-25,52,2174.1,900,0,0,0,878,15,7,820,22,58,0,601,9,287,3,899,1,0,0,0,0.0,0.0
CUST0000981826,200649,2007-01-30,173,569.44,0,392,0,0,105,100,187,81,274,37,0,49,202,122,19,128,0,0,264,0,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200648,2007-01-26,15,48.52,48,0,0,0,0,42,6,0,32,16,0,23,9,12,4,0,0,48,0,0,0.0,0.0
CUST0000981542,200649,2007-01-29,12,159.24,19,0,0,0,5,5,9,0,13,5,1,4,6,5,3,19,0,0,0,1,0.0,0.0
CUST0000980779,200649,2007-01-29,19,256.01,0,0,110,0,72,32,6,67,33,5,5,20,16,56,13,106,4,0,0,5,0.0,0.0
CUST0000980418,200649,2007-01-31,108,1563.88,0,889,0,0,696,160,33,456,100,332,1,385,64,429,10,889,0,0,0,1,0.0,0.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980408,200637,2006-11-11,8,8.29,0,0,9,0,0,1,8,0,9,0,0,4,2,0,3,9,0,0,0,0,1.0,1.0
CUST0000980244,200648,2007-01-28,30,776.8,486,0,0,0,470,15,1,375,1,110,0,101,9,376,0,0,0,486,0,0,0.0,0.0
CUST0000979780,200648,2007-01-27,45,801.11,0,0,372,0,291,67,14,144,49,179,0,246,21,99,6,372,0,0,0,0,0.0,0.0
CUST0000979243,200646,2007-01-10,54,630.6,0,0,305,0,160,126,19,33,69,203,0,222,42,41,0,284,1,20,0,0,0.0,0.0
CUST0000978956,200645,2007-01-02,3,48.460000000000008,0,24,0,0,12,12,0,12,0,12,0,0,12,12,0,24,0,0,0,0,0.0,0.0
CUST0000978795,200647,2007-01-16,41,909.8,0,458,0,0,421,37,0,170,8,278,2,156,70,230,0,17,441,0,0,2,0.0,0.0
CUST0000978286,200647,2007-01-18,15,171.39,87,0,0,0,65,16,6,29,12,46,0,20,14,50,3,84,2,1,0,0,0.0,0.0
CUST0000978270,200648,2007-01-25,29,880.3,0,0,318,0,280,32,6,158,31,129,0,76,79,163,0,306,0,12,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977551,200637,2006-11-12,7,126.73,96,0,0,0,86,6,4,81,4,11,0,8,7,81,0,94,0,0,2,0,1.0,1.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977193,200649,2007-01-31,22,143.92000000000002,72,0,0,0,31,23,18,21,30,21,0,20,4,41,7,71,1,0,0,0,0.0,0.0
CUST0000977162,200646,2007-01-09,1,41.16,28,0,0,0,28,0,0,28,0,0,0,0,0,28,0,28,0,0,0,0,1.0,1.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976731,200647,2007-01-19,22,142.84999999999997,75,0,0,0,20,44,11,12,38,23,2,44,9,20,0,8,67,0,0,2,0.0,0.0
CUST0000976555,200631,2006-09-30,1,0.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000976529,200649,2007-01-29,275,1569.1899999999996,1215,0,0,0,526,574,115,129,509,577,0,644,175,378,18,1041,23,143,8,0,0.0,0.0
CUST0000975940,200649,2007-01-30,256,2858.9599999999996,0,0,1380,0,734,583,63,172,411,794,3,657,174,531,15,67,45,1268,0,3,0.0,0.0
CUST0000975797,200648,2007-01-27,7,61.97999999999999,49,0,0,0,31,16,2,15,18,16,0,15,12,22,0,0,0,0,49,0,0.0,0.0
CUST0000975676,200642,2006-12-13,7,39.430000000000007,0,0,23,0,5,15,3,0,18,5,0,5,8,10,0,15,0,0,8,0,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975272,200649,2007-01-30,199,1609.4000000000005,0,0,1023,0,603,284,136,335,255,433,0,709,25,288,1,769,254,0,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974742,200649,2007-01-29,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000974546,200649,2007-01-31,41,678.98,0,314,0,0,229,74,11,122,36,156,0,180,1,129,4,314,0,0,0,0,0.0,0.0
CUST0000974519,200648,2007-01-24,24,224.8,0,95,0,0,16,75,4,0,44,51,0,51,2,39,3,95,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200647,2007-01-18,101,2023.47,0,0,578,0,367,192,19,21,133,423,1,351,114,97,15,578,0,0,0,1,0.0,0.0
CUST0000973965,200648,2007-01-28,40,692.21,0,273,0,0,213,53,7,90,39,144,0,148,7,117,1,247,1,25,0,0,0.0,0.0
CUST0000972938,200645,2007-01-04,14,62.349999999999994,0,61,0,0,22,32,7,16,39,6,0,24,5,32,0,45,16,0,0,0,0.0,0.0
CUST0000972119,200639,2006-11-25,3,33.870000000000005,0,0,18,0,15,0,3,15,3,0,0,16,2,0,0,16,0,2,0,0,0.0,0.0
CUST0000972119,200642,2006-12-12,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000971991,200648,2007-01-28,20,236.94000000000003,0,0,114,0,81,26,7,19,29,66,0,62,12,39,1,61,53,0,0,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971929,200644,2006-12-30,5,94.69,0,43,0,0,37,4,2,0,2,41,0,29,0,14,0,43,0,0,0,0,0.0,0.0
CUST0000971672,200648,2007-01-23,16,78.9,0,0,40,0,0,27,13,0,25,15,0,27,5,6,2,1,39,0,0,0,0.0,0.0
CUST0000971355,200644,2006-12-25,5,31.800000000000004,0,30,0,0,12,15,3,0,3,27,0,27,1,0,2,30,0,0,0,0,0.0,0.0
CUST0000971298,200646,2007-01-08,21,153.51999999999998,0,110,0,0,27,76,7,0,48,62,0,64,3,34,9,104,0,0,6,0,0.0,0.0
CUST0000971158,200647,2007-01-21,19,114.66999999999999,0,83,0,0,33,45,5,0,35,48,0,71,4,8,0,71,3,4,5,0,0.0,0.0
CUST0000971135,200649,2007-01-31,14,28.46,31,0,0,0,0,21,10,0,26,5,0,10,9,10,2,0,31,0,0,0,0.0,0.0
CUST0000969621,200648,2007-01-26,26,296.01,0,139,0,0,62,69,8,0,41,98,0,32,14,81,12,139,0,0,0,0,0.0,0.0
CUST0000969460,200648,2007-01-27,50,765.79,0,483,0,0,414,46,23,346,52,85,0,86,30,357,10,6,477,0,0,0,0.0,0.0
CUST0000969302,200647,2007-01-16,2,93.15,0,40,0,0,40,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,1.0,1.0
CUST0000969302,200633,2006-10-10,6,307.73,0,135,0,0,135,0,0,98,0,37,0,110,0,25,0,135,0,0,0,0,0.0,0.0
CUST0000969237,200648,2007-01-26,21,462.85000000000014,0,198,0,0,182,12,4,14,16,168,0,157,4,36,1,129,69,0,0,0,0.0,0.0
CUST0000969123,200649,2007-01-29,71,389.90999999999997,0,205,0,0,40,132,33,0,137,68,0,106,34,61,4,90,115,0,0,0,0.0,0.0
CUST0000969050,200648,2007-01-27,55,440.71000000000004,0,203,0,0,112,79,12,30,98,74,1,59,53,83,7,135,46,0,22,1,0.0,0.0
CUST0000968749,200631,2006-09-30,17,333.23999999999995,0,181,0,0,152,25,4,125,9,47,0,39,2,139,1,1,180,0,0,0,0.0,0.0
CUST0000968749,200635,2006-10-25,4,84.95,0,50,0,0,46,3,1,46,4,0,0,26,0,21,3,0,50,0,0,0,1.0,1.0
CUST0000968322,200648,2007-01-22,7,141.8,69,0,0,0,59,10,0,34,4,31,0,18,51,0,0,69,0,0,0,0,0.0,0.0
CUST0000968222,200648,2007-01-25,43,179.39000000000004,0,71,0,0,0,31,40,0,62,5,4,29,19,15,4,20,51,0,0,4,0.0,0.0
CUST0000967987,200648,2007-01-28,104,455.45,0,276,0,0,29,161,86,0,188,88,0,136,27,101,12,14,262,0,0,0,0.0,0.0
CUST0000967657,200648,2007-01-26,39,955.78,636,0,0,0,619,15,2,518,10,108,0,159,62,413,2,479,157,0,0,0,0.0,0.0
CUST0000967395,200638,2006-11-13,2,14.85,0,0,0,5,0,3,2,0,5,0,0,3,2,0,0,0,5,0,0,0,1.0,1.0
CUST0000967288,200649,2007-01-31,72,435.99999999999994,292,0,0,0,39,222,31,0,174,118,0,192,25,75,0,2,0,290,0,0,0.0,0.0
CUST0000967041,200648,2007-01-28,77,275.34000000000003,0,0,148,0,4,76,68,0,140,8,0,64,46,32,6,134,3,0,11,0,0.0,0.0
CUST0000966156,200648,2007-01-24,57,1554.08,0,531,0,0,467,53,11,270,39,222,0,261,29,239,2,512,3,13,3,0,0.0,0.0
CUST0000965784,200647,2007-01-21,3,132.55,46,0,0,0,46,0,0,19,0,27,0,13,0,33,0,46,0,0,0,0,2.0,1.0
CUST0000965765,200649,2007-01-31,39,853.91000000000008,0,546,0,0,541,5,0,332,5,209,0,275,0,271,0,541,5,0,0,0,0.0,0.0
CUST0000965597,200649,2007-01-30,11,155.70999999999998,0,0,78,0,61,7,10,0,17,61,0,75,3,0,0,27,0,0,51,0,0.0,0.0
CUST0000965378,200639,2006-11-26,2,52.3,0,31,0,0,31,0,0,18,0,13,0,13,0,18,0,0,31,0,0,0,1.0,1.0
CUST0000965378,200630,2006-09-22,19,235.19000000000003,0,166,0,0,147,19,0,37,0,129,0,64,22,80,0,0,166,0,0,0,0.0,0.0
CUST0000965308,200637,2006-11-09,1,6.99,5,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,1.0,1.0
CUST0000965308,200629,2006-09-17,1,14.29,9,0,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0.0,0.0
CUST0000965181,200631,2006-09-25,2,81.9,0,39,0,0,39,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,1.0,1.0
CUST0000964342,200649,2007-01-30,50,467.45000000000005,364,0,0,0,229,113,22,135,32,196,1,119,16,224,4,364,0,0,0,1,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000963716,200641,2006-12-10,7,49.4,0,0,29,0,7,19,3,0,9,20,0,5,4,13,7,7,4,18,0,0,0.0,0.0
CUST0000963716,200621,2006-07-22,1,0.64,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000963557,200615,2006-06-09,1,18.61,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0.0,0.0
CUST0000963557,200625,2006-08-17,2,19.29,0,7,0,0,0,7,0,0,2,5,0,0,7,0,0,7,0,0,0,0,1.0,1.0
CUST0000963329,200648,2007-01-27,38,317.38,261,0,0,0,160,97,4,12,19,230,0,96,27,136,2,0,0,1,260,0,0.0,0.0
CUST0000962337,200647,2007-01-18,31,412.59999999999997,0,246,0,0,220,23,3,22,15,209,0,88,42,110,6,246,0,0,0,0,0.0,0.0
CUST0000962125,200643,2006-12-24,1,1.95,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0.0,0.0
CUST0000962125,200628,2006-09-05,2,3.3,3,0,0,0,0,0,3,0,3,0,0,2,0,0,1,0,3,0,0,0,2.0,1.0
CUST0000962041,200648,2007-01-28,48,828.35,0,488,0,0,447,30,11,83,34,371,0,377,4,106,1,487,0,1,0,0,0.0,0.0
CUST0000961436,200645,2007-01-01,23,528.22,0,260,0,0,232,28,0,160,17,83,0,116,0,142,2,86,174,0,0,0,0.0,0.0
CUST0000960491,200641,2006-12-04,1,17.09,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,1.0,1.0
CUST0000960424,200649,2007-01-29,92,563.1400000000001,0,0,376,0,58,282,36,0,164,212,0,275,6,73,22,221,3,152,0,0,0.0,0.0
CUST0000960281,200648,2007-01-24,47,230.57999999999998,0,159,0,0,84,31,44,71,69,19,0,37,61,61,0,148,0,11,0,0,0.0,0.0
CUST0000960214,200607,2006-04-13,1,3.61,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000959875,200648,2007-01-27,40,559.67,0,325,0,0,200,121,4,80,29,216,0,183,5,137,0,112,15,198,0,0,0.0,0.0
CUST0000959598,200645,2007-01-05,15,121.35,0,0,68,0,26,37,5,16,18,34,0,34,9,25,0,21,31,0,16,0,0.0,0.0
CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,1.0,1.0
CUST0000959416,200648,2007-01-26,49,500.09,0,197,0,0,78,102,17,0,98,99,0,160,11,24,2,192,0,1,4,0,0.0,0.0
CUST0000959407,200633,2006-10-15,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000959332,200649,2007-01-30,131,689.56999999999994,0,0,571,0,250,272,49,0,259,310,2,395,30,105,39,571,0,0,0,2,0.0,0.0
CUST0000959307,200647,2007-01-18,34,464.24,0,0,248,0,198,36,14,57,33,158,0,86,22,140,0,244,0,4,0,0,0.0,0.0
CUST0000959210,200649,2007-01-30,113,1195.96,0,620,0,0,393,189,38,135,157,328,0,358,26,234,2,266,296,58,0,0,0.0,0.0
CUST0000958935,200648,2007-01-27,61,1467.1899999999998,0,823,0,0,782,28,13,650,35,137,1,236,6,579,1,817,2,0,4,1,0.0,0.0
CUST0000958757,200648,2007-01-28,19,109.9,0,0,53,0,21,17,15,0,32,21,0,43,2,7,1,53,0,0,0,0,0.0,0.0
CUST0000958177,200649,2007-01-30,11,78.88,0,0,42,0,21,13,8,12,13,16,1,25,1,15,0,39,0,3,0,1,0.0,0.0
CUST0000958098,200649,2007-01-31,139,1462.19,0,0,667,0,461,103,103,240,184,243,0,460,102,105,0,23,365,0,279,0,0.0,0.0
CUST0000957318,200649,2007-01-29,85,1395.29,0,0,839,0,754,71,14,411,48,380,0,569,5,262,3,0,43,0,796,0,0.0,0.0
CUST0000956550,200636,2006-11-04,6,189.78,0,74,0,0,65,9,0,36,0,38,0,65,9,0,0,74,0,0,0,0,2.0,1.0
CUST0000956375,200648,2007-01-24,56,1188.8999999999999,892,0,0,0,857,26,9,814,30,48,0,266,40,580,6,892,0,0,0,0,0.0,0.0
CUST0000956316,200640,2006-11-30,6,39.319999999999993,0,30,0,0,9,18,3,0,3,27,0,7,8,15,0,30,0,0,0,0,1.0,1.0
CUST0000956261,200649,2007-01-30,53,626.95999999999992,0,0,355,0,283,63,9,39,60,252,4,322,2,27,0,355,0,0,0,4,0.0,0.0
CUST0000955744,200648,2007-01-28,49,648.2,422,0,0,0,315,100,7,179,76,167,0,259,19,144,0,0,0,283,139,0,0.0,0.0
