CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000995062,200723,2007-07-31,79,1148.6,492,0,0,0,327,145,20,148,101,243,0,193,92,203,4,487,2,3,0,0,0.0,0.0
CUST0000994627,200720,2007-07-09,1,6.8,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,6,0,0,0,0,1.0,1.0
CUST0000994500,200643,2006-12-22,1,0.45,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000994456,200722,2007-07-29,185,1198.8700000000001,624,0,0,0,151,373,100,59,309,256,0,270,82,218,54,624,0,0,0,0,0.0,0.0
CUST0000994430,200708,2007-04-19,2,5.1400000000000006,5,0,0,0,0,4,1,0,1,4,0,4,0,0,1,5,0,0,0,0,1.0,1.0
CUST0000994430,200703,2007-03-16,4,19.78,12,0,0,0,0,9,3,0,12,0,0,6,6,0,0,12,0,0,0,0,0.0,0.0
CUST0000994225,200723,2007-07-30,210,2232.3199999999997,0,0,1115,0,689,350,76,52,252,811,0,846,25,220,24,1089,23,0,3,0,0.0,0.0
CUST0000994092,200722,2007-07-27,119,2408.84,0,1402,0,0,1243,137,22,842,78,482,0,718,36,639,9,1371,1,0,30,0,0.0,0.0
CUST0000994026,200726,2007-08-21,1,5.26,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000993845,200714,2007-05-28,1,8.29,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000993604,200723,2007-07-31,120,1124.6,0,642,0,0,322,282,38,106,210,326,0,459,46,109,28,4,593,39,6,0,0.0,0.0
CUST0000993466,200649,2007-01-31,2,32.66,0,8,0,0,7,0,1,0,0,7,1,7,0,0,0,0,8,0,0,1,0.0,0.0
CUST0000993466,200649,2007-02-03,2,19.37,0,7,0,0,0,7,0,0,3,4,0,3,4,0,0,0,7,0,0,0,2.0,1.0
CUST0000993271,200719,2007-07-03,14,220.27,0,0,123,0,101,16,6,101,17,5,0,94,4,25,0,8,115,0,0,0,1.0,1.0
CUST0000993271,200714,2007-05-31,98,2432.6100000000006,0,0,1355,0,1244,87,24,1201,72,82,0,668,12,670,5,83,1272,0,0,0,0.0,0.0
CUST0000993082,200722,2007-07-24,91,1515.1699999999998,0,420,0,0,262,118,40,220,126,72,2,67,82,248,21,420,0,0,0,2,0.0,0.0
CUST0000992774,200722,2007-07-28,46,455.67,0,267,0,0,157,99,11,20,51,196,0,173,19,75,0,237,0,0,30,0,0.0,0.0
CUST0000992596,200722,2007-07-29,20,215.58,0,0,88,0,27,59,2,0,34,54,0,61,5,17,5,84,4,0,0,0,0.0,0.0
CUST0000992462,200633,2006-10-12,2,33.75,0,0,18,0,18,0,0,0,0,18,0,18,0,0,0,18,0,0,0,0,2.0,1.0
CUST0000992313,200722,2007-07-23,115,3240.3600000000006,0,0,1104,0,988,107,9,238,53,813,0,682,92,327,3,10,20,0,1074,0,0.0,0.0
CUST0000992272,200613,2006-05-25,1,1.85,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0
CUST0000992272,200617,2006-06-20,2,6.69,0,6,0,0,0,5,1,0,1,5,0,5,1,0,0,0,0,1,5,0,1.0,1.0
CUST0000991565,200722,2007-07-28,12,54.720000000000006,16,0,0,0,0,7,9,0,12,4,0,2,9,0,5,16,0,0,0,0,0.0,0.0
CUST0000991565,200705,2007-03-29,8,10.02,12,0,0,0,0,0,12,0,12,0,0,2,0,0,10,12,0,0,0,0,2.0,1.0
CUST0000991337,200721,2007-07-18,31,355.95000000000005,0,0,230,0,156,66,8,56,45,129,0,129,7,92,2,207,21,2,0,0,0.0,0.0
CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000991195,200721,2007-07-18,52,217.14000000000001,142,0,0,0,25,81,36,0,93,49,0,47,51,39,5,0,142,0,0,0,0.0,0.0
CUST0000991150,200714,2007-05-29,1,8.129999999999999,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,1.0,1.0
CUST0000990401,200722,2007-07-25,124,1694.41,0,0,982,0,674,287,21,79,170,732,1,788,30,147,16,726,248,8,0,1,0.0,0.0
CUST0000990193,200630,2006-09-20,1,12.5,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0.0,0.0
CUST0000990193,200639,2006-11-20,1,34.29,30,0,0,0,30,0,0,30,0,0,0,0,0,30,0,0,30,0,0,0,1.0,1.0
CUST0000990077,200648,2007-01-26,5,68.449999999999989,49,0,0,0,46,0,3,37,3,9,0,2,10,37,0,0,0,0,49,0,2.0,1.0
CUST0000990077,200720,2007-07-12,10,217.21,133,0,0,0,123,7,3,98,6,29,0,1,28,102,2,14,0,0,119,0,0.0,0.0
CUST0000990044,200722,2007-07-23,62,650.73,548,0,0,0,502,46,0,119,6,423,0,162,183,203,0,0,0,0,548,0,0.0,0.0
CUST0000989488,200722,2007-07-29,56,1390.38,0,0,608,0,530,56,22,377,34,197,0,395,16,190,7,605,1,0,2,0,0.0,0.0
CUST0000989318,200722,2007-07-28,98,2389.4700000000003,0,1206,0,0,1072,100,34,889,105,212,0,503,27,666,10,1165,2,39,0,0,0.0,0.0
CUST0000989268,200640,2006-11-27,9,40.54,21,0,0,0,0,14,7,0,11,10,0,5,1,14,1,0,21,0,0,0,0.0,0.0
CUST0000989268,200640,2006-12-01,1,0.51,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000989103,200722,2007-07-24,40,1687.88,0,781,0,0,755,19,7,667,10,104,0,458,3,315,5,0,781,0,0,0,0.0,0.0
CUST0000988538,200704,2007-03-19,3,6.6400000000000006,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,1,4,0,0,0,2.0,1.0
CUST0000988538,200715,2007-06-04,6,18.04,0,0,13,0,0,8,5,0,9,4,0,5,4,4,0,9,4,0,0,0,0.0,0.0
CUST0000988276,200704,2007-03-22,7,41.14,0,0,32,0,19,9,4,0,13,19,0,28,3,0,1,0,0,32,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200722,2007-07-29,62,455.55,209,0,0,0,95,72,42,70,95,44,0,149,29,22,9,177,12,0,20,0,0.0,0.0
CUST0000987552,200726,2007-08-20,8,109.11,78,0,0,0,70,5,3,44,3,31,0,50,7,21,0,78,0,0,0,0,0.0,0.0
CUST0000987542,200723,2007-07-31,86,681.45999999999992,0,0,275,0,92,160,23,0,169,99,7,119,87,61,1,275,0,0,0,7,0.0,0.0
CUST0000987265,200722,2007-07-26,81,989.04,0,503,0,0,297,177,29,119,106,278,0,309,6,185,3,0,0,503,0,0,0.0,0.0
CUST0000986685,200726,2007-08-22,1,4.17,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000986685,200716,2007-06-17,55,119.57,0,88,0,0,0,15,73,0,88,0,0,87,1,0,0,87,1,0,0,0,0.0,0.0
CUST0000986591,200723,2007-07-30,74,783.14,0,334,0,0,180,124,30,84,87,163,0,164,22,134,14,17,3,314,0,0,0.0,0.0
CUST0000986342,200717,2007-06-22,1,1.95,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000986262,200722,2007-07-28,95,347.66999999999996,0,0,250,0,0,172,78,0,193,56,1,137,62,49,1,5,0,245,0,1,0.0,0.0
CUST0000986165,200723,2007-07-31,121,1276.19,0,638,0,0,374,207,57,162,198,278,0,372,14,240,12,618,2,18,0,0,0.0,0.0
CUST0000985648,200721,2007-07-22,26,186.43,85,0,0,0,34,47,4,0,47,38,0,12,63,10,0,82,3,0,0,0,0.0,0.0
CUST0000985595,200713,2007-05-25,1,1.48,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000985379,200722,2007-07-24,150,933.56000000000017,0,619,0,0,122,436,61,11,261,347,0,315,79,209,16,394,13,78,134,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200722,2007-07-28,80,502.05999999999995,0,0,338,0,125,178,35,0,126,212,0,258,18,41,21,6,130,202,0,0,0.0,0.0
CUST0000985022,200720,2007-07-11,77,564.87,0,0,142,0,24,39,79,0,108,29,5,68,26,32,11,13,117,12,0,5,0.0,0.0
CUST0000984963,200721,2007-07-18,37,552.02,0,0,342,0,224,113,5,170,42,130,0,157,5,176,4,342,0,0,0,0,0.0,0.0
CUST0000984916,200651,2007-02-12,3,2.05,0,0,0,4,0,1,3,0,2,0,2,2,0,0,0,4,0,0,0,2,1.0,1.0
CUST0000984916,200648,2007-01-26,2,2.7500000000000004,0,0,0,4,0,4,0,0,3,0,1,3,0,0,0,4,0,0,0,1,0.0,0.0
CUST0000984828,200712,2007-05-17,3,46.59,6,0,0,0,0,5,1,0,2,4,0,0,2,4,0,0,0,0,6,0,1.0,1.0
CUST0000984828,200701,2007-02-27,29,92.160000000000011,74,0,0,0,13,44,17,0,52,22,0,5,28,35,6,0,0,0,74,0,0.0,0.0
CUST0000984478,200701,2007-03-03,1,24.85,0,21,0,0,21,0,0,21,0,0,0,21,0,0,0,21,0,0,0,0,1.0,1.0
CUST0000984094,200721,2007-07-20,65,515.05,0,0,219,0,94,89,36,0,124,89,6,110,62,41,0,187,0,32,0,6,0.0,0.0
CUST0000983830,200721,2007-07-20,84,571.01,0,302,0,0,123,146,33,0,153,149,0,202,31,61,8,287,15,0,0,0,0.0,0.0
CUST0000983323,200722,2007-07-26,16,49.53,0,0,29,0,4,11,14,0,25,4,0,17,5,4,3,8,2,0,19,0,0.0,0.0
CUST0000982560,200722,2007-07-28,25,291.66,0,127,0,0,71,43,13,32,39,56,0,15,28,82,2,127,0,0,0,0,0.0,0.0
CUST0000982155,200706,2007-04-07,2,2.74,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0,2.0,1.0
CUST0000982155,200638,2006-11-18,1,8.22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000981925,200723,2007-07-31,84,3119.7299999999996,1334,0,0,0,1291,27,16,1178,43,113,0,889,17,418,10,1329,1,0,4,0,0.0,0.0
CUST0000981826,200722,2007-07-26,298,946.7700000000001,0,677,0,0,171,190,316,128,461,83,5,102,341,189,40,235,2,0,440,5,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200715,2007-06-09,21,73.51,69,0,0,0,0,61,8,0,46,23,0,36,12,17,4,0,5,64,0,0,0.0,0.0
CUST0000981542,200722,2007-07-23,36,334.84999999999997,63,0,0,0,5,26,32,0,57,5,1,27,19,5,11,63,0,0,0,1,0.0,0.0
CUST0000981494,200724,2007-08-06,1,40.2,0,0,19,0,19,0,0,0,0,19,0,19,0,0,0,0,0,0,19,0,1.0,1.0
CUST0000981494,200716,2007-06-11,3,76.39,0,0,36,0,36,0,0,15,0,21,0,26,0,10,0,0,0,0,36,0,0.0,0.0
CUST0000980779,200722,2007-07-26,28,400.20000000000005,0,0,198,0,133,57,8,122,48,23,5,30,16,123,24,194,4,0,0,5,0.0,0.0
CUST0000980418,200723,2007-07-31,177,3035.9600000000005,0,1578,0,0,1296,234,48,908,156,512,2,579,120,866,11,1578,0,0,0,2,0.0,0.0
CUST0000980408,200637,2006-11-11,8,8.29,0,0,9,0,0,1,8,0,9,0,0,4,2,0,3,9,0,0,0,0,1.0,1.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980244,200722,2007-07-24,47,1290.18,779,0,0,0,763,15,1,589,1,189,0,249,9,521,0,0,0,779,0,0,0.0,0.0
CUST0000980026,200723,2007-07-30,15,397.60000000000008,0,196,0,0,188,4,4,180,8,8,0,78,7,110,1,196,0,0,0,0,0.0,0.0
CUST0000979780,200720,2007-07-09,84,1724.1899999999998,0,0,789,0,675,95,19,364,85,340,0,503,25,255,6,789,0,0,0,0,0.0,0.0
CUST0000979243,200722,2007-07-29,5,10.71,0,0,9,0,0,3,6,0,9,0,0,8,1,0,0,7,0,2,0,0,1.0,1.0
CUST0000979243,200713,2007-05-24,56,668.83999999999992,0,0,326,0,176,131,19,33,74,219,0,238,42,46,0,305,1,20,0,0,0.0,0.0
CUST0000978956,200726,2007-08-21,9,105.09,0,51,0,0,33,17,1,12,6,33,0,12,23,16,0,51,0,0,0,0,0.0,0.0
CUST0000978795,200722,2007-07-29,64,1394.8799999999999,0,711,0,0,668,42,1,269,9,430,3,309,70,328,1,18,693,0,0,3,0.0,0.0
CUST0000978286,200715,2007-06-09,31,379.3,217,0,0,0,169,36,12,97,30,90,0,77,22,115,3,175,11,31,0,0,0.0,0.0
CUST0000978270,200723,2007-07-31,44,1366.44,0,0,495,0,444,42,9,242,37,216,0,178,96,221,0,483,0,12,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977878,200706,2007-04-04,1,11.37,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1.0,1.0
CUST0000977878,200705,2007-03-30,5,36.47,0,23,0,0,12,8,3,0,4,19,0,1,1,21,0,22,1,0,0,0,0.0,0.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977551,200637,2006-11-12,7,126.73,96,0,0,0,86,6,4,81,4,11,0,8,7,81,0,94,0,0,2,0,1.0,1.0
CUST0000977193,200723,2007-07-31,52,370.06,159,0,0,0,55,68,36,45,79,35,0,43,27,78,11,142,16,0,1,0,0.0,0.0
CUST0000977162,200646,2007-01-09,1,41.16,28,0,0,0,28,0,0,28,0,0,0,0,0,28,0,28,0,0,0,0,1.0,1.0
CUST0000977162,200719,2007-07-02,1,1.28,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976863,200703,2007-03-17,2,41.89,0,18,0,0,18,0,0,0,0,18,0,8,0,10,0,18,0,0,0,0,1.0,1.0
CUST0000976731,200713,2007-05-26,10,79.59,74,0,0,0,63,4,7,40,10,23,1,5,1,63,4,0,74,0,0,1,1.0,1.0
CUST0000976731,200705,2007-03-26,34,222.15999999999997,126,0,0,0,39,71,16,12,53,59,2,80,20,24,0,8,118,0,0,2,0.0,0.0
CUST0000976555,200631,2006-09-30,1,0.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000976555,200724,2007-08-09,1,0.28,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000976529,200723,2007-07-31,402,2385.2999999999997,1877,0,0,0,813,908,156,176,727,974,0,1096,232,531,18,1643,29,197,8,0,0.0,0.0
CUST0000975940,200723,2007-07-30,420,4567.26,0,0,2280,0,1148,1031,101,267,655,1354,4,1101,261,879,35,105,75,2100,0,4,0.0,0.0
CUST0000975797,200722,2007-07-24,28,266.34,178,0,0,0,131,39,8,26,42,109,1,80,43,54,0,0,0,0,178,1,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975676,200723,2007-07-31,28,368.61,0,0,158,0,84,67,7,49,53,55,1,71,18,65,3,143,0,5,10,1,0.0,0.0
CUST0000975272,200723,2007-07-31,343,2751.2900000000009,0,0,1721,0,985,508,228,525,432,755,9,1100,71,539,2,1332,389,0,0,9,0.0,0.0
CUST0000975006,200721,2007-07-20,2,35.36,16,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974781,200716,2007-06-12,1,74.56,0,0,39,0,39,0,0,39,0,0,0,0,0,39,0,0,0,0,39,0,1.0,1.0
CUST0000974742,200649,2007-01-29,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000974546,200723,2007-07-31,54,818.65,0,384,0,0,259,113,12,122,57,205,0,214,1,160,9,384,0,0,0,0,0.0,0.0
CUST0000974519,200722,2007-07-29,42,343.71000000000004,0,169,0,0,40,121,8,0,71,98,0,87,11,65,6,169,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200723,2007-07-30,156,3049.56,0,0,850,0,542,268,40,50,198,599,3,484,160,180,23,850,0,0,0,3,0.0,0.0
CUST0000973965,200722,2007-07-29,83,1196.42,0,466,0,0,311,137,18,90,83,292,1,201,34,220,10,415,3,48,0,1,0.0,0.0
CUST0000972938,200717,2007-06-18,1,8.43,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000972938,200713,2007-05-26,17,69.570000000000007,0,69,0,0,22,36,11,16,47,6,0,32,5,32,0,53,16,0,0,0,0.0,0.0
CUST0000972119,200716,2007-06-14,3,6.38,0,0,5,0,0,3,2,0,5,0,0,1,1,3,0,5,0,0,0,0,2.0,1.0
CUST0000972119,200708,2007-04-16,5,41.67,0,0,24,0,15,4,5,15,5,4,0,18,2,4,0,22,0,2,0,0,0.0,0.0
CUST0000972049,200714,2007-06-03,4,22.24,0,11,0,0,4,7,0,0,7,4,0,7,4,0,0,11,0,0,0,0,0.0,0.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000971991,200723,2007-07-31,37,458.17999999999995,0,0,228,0,160,59,9,19,60,149,0,171,12,44,1,101,125,0,2,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971929,200720,2007-07-12,21,513.68999999999994,0,252,0,0,231,17,4,66,17,169,0,234,4,14,0,249,0,3,0,0,0.0,0.0
CUST0000971672,200711,2007-05-09,1,4.51,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000971672,200704,2007-03-23,18,82.05,0,0,44,0,0,30,14,0,29,15,0,30,6,6,2,1,43,0,0,0,0.0,0.0
CUST0000971633,200723,2007-07-30,6,112.33,0,0,53,0,39,12,2,20,2,31,0,45,0,8,0,53,0,0,0,0,0.0,0.0
CUST0000971355,200716,2007-06-12,1,0.51,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000971355,200712,2007-05-16,8,81.360000000000014,0,56,0,0,31,21,4,19,10,27,0,34,1,19,2,56,0,0,0,0,0.0,0.0
CUST0000971298,200722,2007-07-27,25,173.32,0,130,0,0,38,81,11,0,57,73,0,84,3,34,9,124,0,0,6,0,0.0,0.0
CUST0000971178,200713,2007-05-25,14,134.8,0,90,0,0,41,41,8,32,21,37,0,36,5,49,0,90,0,0,0,0,1.0,1.0
CUST0000971178,200705,2007-03-28,5,91.7,0,43,0,0,29,14,0,21,8,14,0,27,11,0,5,43,0,0,0,0,0.0,0.0
CUST0000971158,200714,2007-06-02,27,172.72,0,129,0,0,65,55,9,0,42,87,0,80,16,33,0,96,24,4,5,0,0.0,0.0
CUST0000971135,200722,2007-07-27,23,118.22,84,0,0,0,39,29,16,34,35,15,0,38,9,33,4,0,84,0,0,0,0.0,0.0
CUST0000970138,200721,2007-07-16,9,295.57000000000005,135,0,0,0,135,0,0,106,0,29,0,22,0,113,0,108,27,0,0,0,0.0,0.0
CUST0000969621,200723,2007-07-31,48,509.63,0,248,0,0,116,115,17,0,68,180,0,94,14,121,19,248,0,0,0,0,0.0,0.0
CUST0000969460,200704,2007-03-21,5,23.18,0,14,0,0,0,14,0,0,13,0,1,9,0,4,0,0,14,0,0,1,1.0,1.0
CUST0000969460,200715,2007-06-08,51,770.0,0,487,0,0,414,50,23,346,52,89,0,86,30,361,10,6,481,0,0,0,0.0,0.0
CUST0000969302,200720,2007-07-10,3,183.55,0,77,0,0,77,0,0,77,0,0,0,77,0,0,0,77,0,0,0,0,2.0,1.0
CUST0000969302,200713,2007-05-22,9,486.73999999999995,0,197,0,0,197,0,0,160,0,37,0,151,0,46,0,197,0,0,0,0,0.0,0.0
CUST0000969237,200722,2007-07-27,43,816.34000000000015,0,375,0,0,333,30,12,38,34,303,0,317,11,45,2,257,118,0,0,0,0.0,0.0
CUST0000969123,200723,2007-07-30,98,573.15,0,299,0,0,76,176,47,0,183,116,0,157,44,91,7,152,147,0,0,0,0.0,0.0
CUST0000969050,200723,2007-07-31,91,732.53,0,341,0,0,193,130,18,30,181,126,4,134,73,116,14,271,48,0,22,4,0.0,0.0
CUST0000968749,200631,2006-09-30,17,333.23999999999995,0,181,0,0,152,25,4,125,9,47,0,39,2,139,1,1,180,0,0,0,0.0,0.0
CUST0000968749,200635,2006-10-25,4,84.95,0,50,0,0,46,3,1,46,4,0,0,26,0,21,3,0,50,0,0,0,1.0,1.0
CUST0000968322,200720,2007-07-12,14,304.05,157,0,0,0,142,15,0,79,9,69,0,47,60,50,0,157,0,0,0,0,0.0,0.0
CUST0000968322,200723,2007-08-02,1,29.03,12,0,0,0,12,0,0,0,0,12,0,0,0,12,0,12,0,0,0,0,1.0,1.0
CUST0000968222,200720,2007-07-09,57,228.63000000000002,0,111,0,0,0,61,50,0,94,13,4,48,32,23,4,43,68,0,0,4,0.0,0.0
CUST0000967987,200722,2007-07-25,153,668.4799999999999,0,382,0,0,29,230,123,0,266,116,0,216,37,115,14,20,362,0,0,0,0.0,0.0
CUST0000967657,200722,2007-07-28,54,1310.8099999999997,890,0,0,0,869,19,2,735,10,145,0,174,85,629,2,692,198,0,0,0,0.0,0.0
CUST0000967395,200652,2007-02-25,3,17.939999999999998,0,0,0,9,0,7,2,0,9,0,0,7,2,0,0,0,9,0,0,0,2.0,1.0
CUST0000967288,200722,2007-07-27,117,654.54000000000008,471,0,0,0,102,314,55,16,254,201,0,313,34,124,0,20,0,451,0,0,0.0,0.0
CUST0000967247,200722,2007-07-23,1,2.76,0,4,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0.0,0.0
CUST0000967041,200648,2007-01-28,77,275.34000000000003,0,0,148,0,4,76,68,0,140,8,0,64,46,32,6,134,3,0,11,0,0.0,0.0
CUST0000967041,200704,2007-03-24,19,51.86,0,0,27,0,0,13,14,0,23,4,0,12,6,8,1,21,0,0,6,0,1.0,1.0
