CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000995062,200638,2006-11-14,32,609.82999999999993,263,0,0,0,195,67,1,100,37,126,0,115,23,125,0,260,0,3,0,0,0.0,0.0
CUST0000994500,200643,2006-12-22,1,0.45,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000994456,200640,2006-11-28,70,462.74,259,0,0,0,89,125,45,59,124,76,0,92,46,104,17,259,0,0,0,0,0.0,0.0
CUST0000994225,200639,2006-11-25,93,1039.92,0,0,536,0,359,147,30,52,107,377,0,435,7,80,14,526,9,0,1,0,0.0,0.0
CUST0000994092,200640,2006-11-27,63,1151.17,0,684,0,0,589,79,16,427,47,210,0,345,20,316,3,680,0,0,4,0,0.0,0.0
CUST0000993604,200640,2006-11-29,33,376.73,0,222,0,0,155,56,11,77,31,114,0,144,20,48,10,0,190,28,4,0,0.0,0.0
CUST0000993466,200613,2006-05-27,1,20.47,0,7,0,0,7,0,0,0,0,7,0,7,0,0,0,0,7,0,0,0,0.0,0.0
CUST0000993466,200616,2006-06-18,1,15.41,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000993271,200640,2006-11-30,58,1508.03,0,0,827,0,758,57,12,734,45,48,0,471,8,344,4,44,783,0,0,0,0.0,0.0
CUST0000993082,200638,2006-11-19,50,1024.9,0,252,0,0,165,72,15,152,75,24,1,29,50,160,12,252,0,0,0,1,0.0,0.0
CUST0000992774,200638,2006-11-14,19,143.62999999999997,0,77,0,0,19,55,3,0,30,47,0,42,10,25,0,77,0,0,0,0,0.0,0.0
CUST0000992462,200633,2006-10-12,2,33.75,0,0,18,0,18,0,0,0,0,18,0,18,0,0,0,18,0,0,0,0,2.0,1.0
CUST0000992313,200639,2006-11-25,54,1483.67,0,0,556,0,507,45,4,130,19,407,0,369,33,152,2,2,6,0,548,0,0.0,0.0
CUST0000992272,200617,2006-06-20,2,6.69,0,6,0,0,0,5,1,0,1,5,0,5,1,0,0,0,0,1,5,0,1.0,1.0
CUST0000992272,200613,2006-05-25,1,1.85,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0
CUST0000991565,200630,2006-09-21,6,8.27,10,0,0,0,0,0,10,0,10,0,0,1,0,0,9,10,0,0,0,0,1.0,1.0
CUST0000991565,200617,2006-06-22,5,12.14,5,0,0,0,0,2,3,0,5,0,0,1,2,0,2,5,0,0,0,0,0.0,0.0
CUST0000991337,200638,2006-11-15,16,186.14,0,0,130,0,99,26,5,18,9,103,0,80,3,45,2,128,0,2,0,0,0.0,0.0
CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000991195,200634,2006-10-20,1,5.05,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0.0,0.0
CUST0000990401,200639,2006-11-20,55,742.57999999999993,0,0,428,0,278,140,10,28,75,324,1,335,10,70,12,294,134,0,0,1,0.0,0.0
CUST0000990193,200630,2006-09-20,1,12.5,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0.0,0.0
CUST0000990193,200639,2006-11-20,1,34.29,30,0,0,0,30,0,0,30,0,0,0,0,0,30,0,0,30,0,0,0,1.0,1.0
CUST0000990077,200610,2006-05-06,3,13.36,12,0,0,0,9,0,3,0,3,9,0,2,10,0,0,0,0,0,12,0,1.0,1.0
CUST0000990077,200636,2006-11-03,1,47.1,28,0,0,0,28,0,0,28,0,0,0,0,28,0,0,0,0,0,28,0,0.0,0.0
CUST0000990044,200640,2006-11-30,33,302.74,248,0,0,0,207,41,0,22,6,220,0,91,103,54,0,0,0,0,248,0,0.0,0.0
CUST0000989488,200639,2006-11-26,35,858.01,0,0,370,0,327,28,15,191,17,162,0,280,4,79,7,367,1,0,2,0,0.0,0.0
CUST0000989318,200640,2006-11-30,45,939.19,0,509,0,0,451,41,17,325,38,146,0,191,8,302,8,503,0,6,0,0,0.0,0.0
CUST0000989268,200640,2006-12-01,1,0.51,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000989268,200640,2006-11-27,9,40.54,21,0,0,0,0,14,7,0,11,10,0,5,1,14,1,0,21,0,0,0,0.0,0.0
CUST0000989103,200639,2006-11-26,9,326.87,0,161,0,0,154,4,3,145,3,13,0,70,0,88,3,0,161,0,0,0,0.0,0.0
CUST0000988538,200610,2006-05-04,1,1.7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000988538,200643,2006-12-24,5,9.0,0,0,9,0,0,4,5,0,9,0,0,5,4,0,0,9,0,0,0,0,0.0,0.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200635,2006-10-26,30,157.26,88,0,0,0,39,24,25,31,49,8,0,79,1,4,4,74,7,0,7,0,0.0,0.0
CUST0000987542,200640,2006-11-27,36,251.35999999999999,0,0,88,0,9,59,20,0,57,28,3,37,27,20,1,88,0,0,0,3,0.0,0.0
CUST0000987265,200640,2006-11-28,44,499.92,0,247,0,0,137,89,21,34,54,159,0,144,2,100,1,0,0,247,0,0,0.0,0.0
CUST0000986685,200635,2006-10-29,5,8.68,0,8,0,0,0,0,8,0,8,0,0,8,0,0,0,8,0,0,0,0,0.0,0.0
CUST0000986591,200640,2006-11-28,38,278.4,0,154,0,0,58,78,18,11,48,95,0,87,2,56,9,3,0,151,0,0,0.0,0.0
CUST0000986262,200640,2006-11-27,48,161.01,0,0,128,0,0,88,40,0,100,27,1,77,28,22,0,5,0,123,0,1,0.0,0.0
CUST0000986165,200640,2006-11-27,58,485.37,0,243,0,0,124,87,32,14,96,133,0,157,8,68,10,234,0,9,0,0,0.0,0.0
CUST0000985648,200643,2006-12-24,17,126.67999999999999,56,0,0,0,23,31,2,0,29,27,0,9,37,10,0,56,0,0,0,0,0.0,0.0
CUST0000985379,200640,2006-11-27,103,613.72,0,408,0,0,57,307,44,11,180,217,0,185,63,149,11,248,9,48,103,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200640,2006-11-30,43,285.86,0,0,189,0,49,126,14,0,74,115,0,147,6,22,14,4,70,115,0,0,0.0,0.0
CUST0000985022,200642,2006-12-11,69,522.08999999999992,0,0,112,0,13,27,72,0,89,18,5,48,22,26,11,13,98,1,0,5,0.0,0.0
CUST0000984963,200638,2006-11-16,21,266.36,0,0,155,0,95,57,3,65,35,55,0,61,5,85,4,155,0,0,0,0,0.0,0.0
CUST0000984828,200639,2006-11-26,22,77.26,60,0,0,0,13,33,14,0,38,22,0,5,21,28,6,0,0,0,60,0,0.0,0.0
CUST0000984094,200640,2006-11-29,24,234.85999999999999,0,0,85,0,40,28,17,0,40,45,0,41,22,22,0,79,0,6,0,0,0.0,0.0
CUST0000983830,200640,2006-11-30,41,277.32,0,142,0,0,55,73,14,0,81,61,0,99,8,30,5,142,0,0,0,0,0.0,0.0
CUST0000983323,200639,2006-11-23,7,13.68,0,0,12,0,4,0,8,0,8,4,0,8,3,0,1,3,0,0,9,0,0.0,0.0
CUST0000982560,200639,2006-11-21,13,172.69000000000003,0,72,0,0,42,26,4,32,13,27,0,8,11,53,0,72,0,0,0,0,0.0,0.0
CUST0000982155,200638,2006-11-18,1,8.22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000981925,200640,2006-11-30,42,1682.54,719,0,0,0,700,14,5,661,19,39,0,504,6,206,3,718,1,0,0,0,0.0,0.0
CUST0000981826,200640,2006-11-29,128,393.41,0,287,0,0,70,82,135,53,204,30,0,43,140,89,15,86,0,0,201,0,0.0,0.0
CUST0000981759,200620,2006-07-12,1,8.72,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,1.0,1.0
CUST0000981610,200639,2006-11-23,11,22.840000000000003,30,0,0,0,0,24,6,0,25,5,0,9,5,12,4,0,0,30,0,0,0.0,0.0
CUST0000981542,200640,2006-11-30,2,42.69,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,0,0,1,0.0,0.0
CUST0000980779,200640,2006-11-29,12,172.33,0,0,80,0,58,17,5,53,22,5,0,13,1,56,10,80,0,0,0,0,0.0,0.0
CUST0000980418,200640,2006-11-29,87,1187.0900000000001,0,702,0,0,545,129,28,379,83,239,1,367,50,278,6,702,0,0,0,1,0.0,0.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980408,200637,2006-11-11,8,8.29,0,0,9,0,0,1,8,0,9,0,0,4,2,0,3,9,0,0,0,0,1.0,1.0
CUST0000980244,200639,2006-11-22,20,541.2700000000001,343,0,0,0,328,15,0,289,0,54,0,32,8,303,0,0,0,343,0,0,0.0,0.0
CUST0000979780,200639,2006-11-26,30,433.53000000000009,0,0,217,0,159,44,14,60,30,127,0,162,17,34,4,217,0,0,0,0,0.0,0.0
CUST0000979243,200639,2006-11-21,46,512.84,0,0,263,0,135,112,16,17,59,187,0,210,32,21,0,243,1,19,0,0,0.0,0.0
CUST0000978795,200640,2006-11-30,35,716.68999999999994,0,376,0,0,339,37,0,133,8,233,2,140,41,193,0,17,359,0,0,2,0.0,0.0
CUST0000978286,200637,2006-11-10,10,119.1,60,0,0,0,47,10,3,11,8,41,0,19,11,27,3,58,2,0,0,0,0.0,0.0
CUST0000978270,200637,2006-11-06,20,572.56999999999994,0,0,197,0,162,29,6,93,28,76,0,57,38,102,0,197,0,0,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977551,200637,2006-11-12,7,126.73,96,0,0,0,86,6,4,81,4,11,0,8,7,81,0,94,0,0,2,0,1.0,1.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977193,200638,2006-11-17,17,117.37,63,0,0,0,31,15,17,21,21,21,0,15,4,38,6,62,1,0,0,0,0.0,0.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976731,200639,2006-11-26,19,121.82999999999997,60,0,0,0,12,37,11,12,31,15,2,37,9,12,0,0,60,0,0,2,0.0,0.0
CUST0000976555,200631,2006-09-30,1,0.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000976529,200640,2006-11-29,223,1288.4499999999998,993,0,0,0,440,464,89,100,409,484,0,551,138,293,11,836,17,133,7,0,0.0,0.0
CUST0000975940,200640,2006-11-30,203,2244.2699999999995,0,0,1081,0,578,451,52,103,302,673,3,542,111,412,13,35,27,1019,0,3,0.0,0.0
CUST0000975676,200642,2006-12-13,7,39.430000000000007,0,0,23,0,5,15,3,0,18,5,0,5,8,10,0,15,0,0,8,0,0.0,0.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975272,200640,2006-11-30,163,1295.9500000000005,0,0,815,0,504,197,114,292,211,312,0,516,22,276,1,597,218,0,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974546,200640,2006-11-30,30,514.3,0,244,0,0,167,72,5,102,28,114,0,132,0,110,2,244,0,0,0,0,0.0,0.0
CUST0000974519,200640,2006-11-30,16,169.19,0,68,0,0,16,50,2,0,30,38,0,35,0,30,3,68,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200639,2006-11-24,83,1860.16,0,0,500,0,339,144,17,21,107,371,1,306,108,75,10,500,0,0,0,1,0.0,0.0
CUST0000973965,200635,2006-10-28,29,585.63,0,220,0,0,179,38,3,90,20,110,0,118,1,100,1,198,0,22,0,0,0.0,0.0
CUST0000972938,200638,2006-11-19,13,59.51,0,58,0,0,22,29,7,16,36,6,0,21,5,32,0,42,16,0,0,0,0.0,0.0
CUST0000972119,200642,2006-12-12,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000972119,200639,2006-11-25,3,33.870000000000005,0,0,18,0,15,0,3,15,3,0,0,16,2,0,0,16,0,2,0,0,0.0,0.0
CUST0000972049,200615,2006-06-11,1,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000971991,200638,2006-11-16,16,151.68,0,0,71,0,44,20,7,0,23,48,0,55,1,14,1,42,29,0,0,0,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971929,200644,2006-12-30,5,94.69,0,43,0,0,37,4,2,0,2,41,0,29,0,14,0,43,0,0,0,0,0.0,0.0
CUST0000971672,200637,2006-11-09,11,48.45,0,0,23,0,0,14,9,0,17,6,0,10,5,6,2,1,22,0,0,0,0.0,0.0
CUST0000971355,200644,2006-12-25,5,31.800000000000004,0,30,0,0,12,15,3,0,3,27,0,27,1,0,2,30,0,0,0,0,0.0,0.0
CUST0000971298,200638,2006-11-16,14,107.26,0,80,0,0,19,59,2,0,40,40,0,49,3,20,8,80,0,0,0,0,0.0,0.0
CUST0000971158,200640,2006-11-27,15,94.52,0,71,0,0,33,34,4,0,23,48,0,63,4,4,0,59,3,4,5,0,0.0,0.0
CUST0000971135,200632,2006-10-07,11,21.4,25,0,0,0,0,18,7,0,20,5,0,7,8,8,2,0,25,0,0,0,0.0,0.0
CUST0000969621,200639,2006-11-22,21,178.18,0,109,0,0,41,60,8,0,26,83,0,26,0,71,12,109,0,0,0,0,0.0,0.0
CUST0000969460,200640,2006-11-28,42,619.37,0,373,0,0,314,36,23,253,42,78,0,83,23,261,6,3,370,0,0,0,0.0,0.0
CUST0000969302,200633,2006-10-10,6,307.73,0,135,0,0,135,0,0,98,0,37,0,110,0,25,0,135,0,0,0,0,0.0,0.0
CUST0000969237,200639,2006-11-22,17,324.79000000000008,0,149,0,0,136,9,4,14,13,122,0,111,1,36,1,80,69,0,0,0,0.0,0.0
CUST0000969123,200640,2006-11-28,63,346.95,0,181,0,0,29,122,30,0,128,53,0,82,34,61,4,74,107,0,0,0,0.0,0.0
CUST0000969050,200640,2006-11-29,45,363.65999999999997,0,161,0,0,86,63,12,30,70,61,0,41,53,60,7,98,41,0,22,0,0.0,0.0
CUST0000968749,200631,2006-09-30,17,333.23999999999995,0,181,0,0,152,25,4,125,9,47,0,39,2,139,1,1,180,0,0,0,0.0,0.0
CUST0000968749,200635,2006-10-25,4,84.95,0,50,0,0,46,3,1,46,4,0,0,26,0,21,3,0,50,0,0,0,1.0,1.0
CUST0000968322,200639,2006-11-22,5,107.33000000000001,49,0,0,0,43,6,0,18,0,31,0,18,31,0,0,49,0,0,0,0,0.0,0.0
CUST0000968222,200639,2006-11-21,28,153.41000000000003,0,46,0,0,0,22,24,0,37,5,4,10,18,10,4,15,31,0,0,4,0.0,0.0
CUST0000967987,200639,2006-11-26,76,313.96,0,189,0,0,17,101,71,0,135,54,0,99,25,56,9,14,175,0,0,0,0.0,0.0
CUST0000967657,200639,2006-11-23,32,789.4,517,0,0,0,500,15,2,411,10,96,0,147,35,333,2,360,157,0,0,0,0.0,0.0
CUST0000967395,200638,2006-11-13,2,14.85,0,0,0,5,0,3,2,0,5,0,0,3,2,0,0,0,5,0,0,0,1.0,1.0
CUST0000967288,200640,2006-11-28,55,333.24999999999994,217,0,0,0,18,178,21,0,146,71,0,158,21,38,0,2,0,215,0,0,0.0,0.0
CUST0000967041,200637,2006-11-11,69,259.63,0,0,139,0,4,76,59,0,131,8,0,61,44,30,4,125,3,0,11,0,0.0,0.0
CUST0000966156,200640,2006-11-30,42,1235.79,0,412,0,0,364,42,6,201,28,183,0,240,25,145,2,401,0,8,3,0,0.0,0.0
CUST0000965784,200612,2006-05-18,2,87.36,33,0,0,0,33,0,0,19,0,14,0,0,0,33,0,33,0,0,0,0,1.0,1.0
CUST0000965765,200640,2006-11-28,31,670.7,0,428,0,0,423,5,0,268,5,155,0,231,0,197,0,423,5,0,0,0,0.0,0.0
CUST0000965597,200640,2006-11-30,8,149.13,0,0,74,0,61,7,6,0,13,61,0,72,2,0,0,25,0,0,49,0,0.0,0.0
CUST0000965378,200630,2006-09-22,19,235.19000000000003,0,166,0,0,147,19,0,37,0,129,0,64,22,80,0,0,166,0,0,0,0.0,0.0
CUST0000965378,200639,2006-11-26,2,52.3,0,31,0,0,31,0,0,18,0,13,0,13,0,18,0,0,31,0,0,0,1.0,1.0
CUST0000965308,200637,2006-11-09,1,6.99,5,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,1.0,1.0
CUST0000965308,200629,2006-09-17,1,14.29,9,0,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0.0,0.0
CUST0000965181,200631,2006-09-25,2,81.9,0,39,0,0,39,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,1.0,1.0
CUST0000964342,200640,2006-11-29,28,294.75,231,0,0,0,161,59,11,99,11,121,0,61,11,157,2,231,0,0,0,0,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000963716,200641,2006-12-10,7,49.4,0,0,29,0,7,19,3,0,9,20,0,5,4,13,7,7,4,18,0,0,0.0,0.0
CUST0000963716,200621,2006-07-22,1,0.64,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000963557,200615,2006-06-09,1,18.61,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0.0,0.0
CUST0000963557,200625,2006-08-17,2,19.29,0,7,0,0,0,7,0,0,2,5,0,0,7,0,0,7,0,0,0,0,1.0,1.0
CUST0000963329,200639,2006-11-20,30,250.67,205,0,0,0,125,76,4,12,14,179,0,74,22,107,2,0,0,1,204,0,0.0,0.0
CUST0000962337,200639,2006-11-25,25,328.99,0,198,0,0,173,23,2,22,14,162,0,54,42,96,6,198,0,0,0,0,0.0,0.0
CUST0000962125,200628,2006-09-05,2,3.3,3,0,0,0,0,0,3,0,3,0,0,2,0,0,1,0,3,0,0,0,2.0,1.0
CUST0000962125,200643,2006-12-24,1,1.95,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0.0,0.0
CUST0000962041,200640,2006-11-28,37,623.41,0,378,0,0,352,16,10,68,19,291,0,291,4,82,1,377,0,1,0,0,0.0,0.0
CUST0000961436,200639,2006-11-25,20,458.44,0,230,0,0,210,20,0,138,15,77,0,110,0,118,2,86,144,0,0,0,0.0,0.0
CUST0000960491,200641,2006-12-04,1,17.09,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,1.0,1.0
CUST0000960424,200640,2006-11-29,76,482.28000000000003,0,0,315,0,58,231,26,0,141,174,0,243,5,47,20,178,3,134,0,0,0.0,0.0
CUST0000960281,200640,2006-11-29,40,207.91,0,142,0,0,84,20,38,71,52,19,0,29,52,61,0,134,0,8,0,0,0.0,0.0
CUST0000960214,200607,2006-04-13,1,3.61,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000959875,200640,2006-11-28,33,465.08000000000004,0,272,0,0,173,95,4,68,26,178,0,162,5,105,0,85,12,175,0,0,0.0,0.0
CUST0000959598,200635,2006-10-28,13,102.1,0,0,61,0,26,32,3,16,16,29,0,27,9,25,0,16,29,0,16,0,0.0,0.0
CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,1.0,1.0
CUST0000959416,200640,2006-11-27,43,422.93,0,164,0,0,65,82,17,0,78,86,0,127,11,24,2,159,0,1,4,0,0.0,0.0
CUST0000959407,200633,2006-10-15,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000959332,200640,2006-11-30,108,587.83999999999992,0,0,480,0,200,241,39,0,207,271,2,345,22,86,25,480,0,0,0,2,0.0,0.0
CUST0000959307,200639,2006-11-23,28,430.90999999999997,0,0,230,0,188,32,10,57,29,144,0,80,16,134,0,228,0,2,0,0,0.0,0.0
CUST0000959210,200640,2006-11-27,91,919.86000000000013,0,485,0,0,306,152,27,106,121,258,0,296,15,173,1,213,221,51,0,0,0.0,0.0
CUST0000958935,200640,2006-11-29,50,1220.8799999999999,0,675,0,0,640,24,11,527,29,118,1,190,6,477,1,669,2,0,4,1,0.0,0.0
CUST0000958757,200640,2006-11-29,15,100.79,0,0,46,0,21,14,11,0,25,21,0,40,1,4,1,46,0,0,0,0,0.0,0.0
CUST0000958177,200637,2006-11-08,7,72.4,0,0,36,0,21,10,5,12,8,16,0,21,0,15,0,36,0,0,0,0,0.0,0.0
CUST0000958098,200640,2006-11-29,116,1261.47,0,0,581,0,411,88,82,204,148,229,0,407,92,82,0,23,336,0,222,0,0.0,0.0
CUST0000957318,200640,2006-11-27,63,1038.48,0,0,628,0,567,50,11,308,33,287,0,448,4,176,0,0,43,0,585,0,0.0,0.0
CUST0000956550,200636,2006-11-04,6,189.78,0,74,0,0,65,9,0,36,0,38,0,65,9,0,0,74,0,0,0,0,2.0,1.0
CUST0000956375,200639,2006-11-25,43,930.06999999999994,711,0,0,0,686,18,7,657,25,29,0,229,36,441,5,711,0,0,0,0,0.0,0.0
CUST0000956316,200640,2006-11-30,6,39.319999999999993,0,30,0,0,9,18,3,0,3,27,0,7,8,15,0,30,0,0,0,0,1.0,1.0
CUST0000956261,200640,2006-11-29,39,474.58999999999992,0,0,270,0,202,62,6,28,50,189,3,251,0,16,0,270,0,0,0,3,0.0,0.0
CUST0000955744,200639,2006-11-25,36,467.71,304,0,0,0,234,64,6,117,43,144,0,185,14,105,0,0,0,239,65,0,0.0,0.0
CUST0000955613,200640,2006-11-30,26,471.55000000000007,285,0,0,0,265,10,10,205,20,60,0,93,7,182,3,269,16,0,0,0,0.0,0.0
CUST0000954589,200639,2006-11-20,30,206.94,0,0,163,0,96,55,12,10,35,118,0,90,16,56,1,163,0,0,0,0,0.0,0.0
CUST0000954371,200640,2006-11-30,139,1228.02,627,0,0,0,219,369,39,16,271,339,1,413,55,158,0,35,592,0,0,1,0.0,0.0
CUST0000953895,200620,2006-07-16,1,6.03,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,1.0,1.0
CUST0000953795,200640,2006-11-30,14,126.78000000000003,0,0,90,0,49,37,4,15,21,54,0,62,0,28,0,90,0,0,0,0,0.0,0.0
CUST0000953727,200640,2006-11-28,30,362.08,0,196,0,0,144,52,0,0,11,185,0,62,5,129,0,196,0,0,0,0,0.0,0.0
CUST0000953479,200634,2006-10-17,6,69.679999999999993,47,0,0,0,35,6,6,35,6,6,0,41,0,6,0,47,0,0,0,0,0.0,0.0
CUST0000953463,200639,2006-11-26,60,1508.3400000000001,0,0,727,0,678,33,16,408,30,289,0,289,12,417,9,26,701,0,0,0,0.0,0.0
