CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000991337,200612,2006-05-17,2,31.97,0,0,18,0,17,0,1,0,1,17,0,0,1,17,0,18,0,0,0,0,0.0,0.0
CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000990401,200614,2006-05-31,8,106.88,0,0,65,0,49,14,2,0,5,60,0,50,0,15,0,44,21,0,0,0,0.0,0.0
CUST0000990077,200610,2006-05-06,3,13.36,12,0,0,0,9,0,3,0,3,9,0,2,10,0,0,0,0,0,12,0,1.0,1.0
CUST0000990044,200613,2006-05-28,7,75.19,52,0,0,0,35,17,0,10,3,39,0,13,12,27,0,0,0,0,52,0,0.0,0.0
CUST0000989488,200613,2006-05-27,8,107.53,0,0,55,0,32,17,6,0,6,49,0,39,1,14,1,55,0,0,0,0,0.0,0.0
CUST0000989318,200614,2006-05-30,13,224.24000000000004,0,117,0,0,94,14,9,82,18,17,0,25,3,84,5,117,0,0,0,0,0.0,0.0
CUST0000989268,200607,2006-04-11,1,6.01,5,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0.0,0.0
CUST0000989103,200614,2006-05-29,1,66.83,0,26,0,0,26,0,0,26,0,0,0,0,0,26,0,0,26,0,0,0,0.0,0.0
CUST0000988538,200610,2006-05-04,1,1.7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200613,2006-05-27,9,25.110000000000007,18,0,0,0,0,10,8,0,18,0,0,17,0,0,1,16,0,0,2,0,0.0,0.0
CUST0000987542,200614,2006-05-30,7,57.59,0,0,13,0,0,4,9,0,13,0,0,4,5,4,0,13,0,0,0,0,0.0,0.0
CUST0000987265,200614,2006-05-29,6,114.32999999999998,0,55,0,0,45,9,1,22,3,30,0,33,0,22,0,0,0,55,0,0,0.0,0.0
CUST0000986591,200613,2006-05-25,8,62.29,0,43,0,0,22,21,0,11,9,23,0,21,0,22,0,0,0,43,0,0,0.0,0.0
CUST0000986262,200613,2006-05-28,12,32.599999999999994,0,0,31,0,0,21,10,0,23,8,0,19,3,9,0,5,0,26,0,0,0.0,0.0
CUST0000986165,200614,2006-05-31,11,85.84,0,41,0,0,22,13,6,0,19,22,0,12,1,25,3,41,0,0,0,0,0.0,0.0
CUST0000985648,200612,2006-05-16,1,3.07,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0.0,0.0
CUST0000985379,200613,2006-05-28,16,117.78,0,71,0,0,21,44,6,11,20,40,0,28,8,35,0,58,0,11,2,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200614,2006-05-31,6,57.56,0,0,30,0,17,10,3,0,8,22,0,21,0,7,2,2,6,22,0,0,0.0,0.0
CUST0000985022,200614,2006-05-29,25,236.89,0,0,41,0,7,8,26,0,33,7,1,11,9,12,8,7,34,0,0,1,0.0,0.0
CUST0000984963,200614,2006-05-31,2,38.85,0,0,25,0,25,0,0,14,0,11,0,11,0,14,0,25,0,0,0,0,0.0,0.0
CUST0000984828,200612,2006-05-17,8,28.29000000000001,22,0,0,0,5,11,6,0,13,9,0,4,11,7,0,0,0,0,22,0,0.0,0.0
CUST0000984094,200612,2006-05-21,4,28.73,0,0,9,0,0,7,2,0,9,0,0,8,1,0,0,8,0,1,0,0,0.0,0.0
CUST0000983830,200613,2006-05-24,7,75.0,0,33,0,0,17,15,1,0,16,17,0,23,1,6,3,33,0,0,0,0,0.0,0.0
CUST0000983323,200607,2006-04-13,1,1.17,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000982560,200614,2006-05-30,3,24.3,0,5,0,0,0,2,3,0,5,0,0,3,2,0,0,5,0,0,0,0,0.0,0.0
CUST0000981925,200613,2006-05-27,12,391.17000000000007,173,0,0,0,162,9,2,155,11,7,0,41,0,129,3,173,0,0,0,0,0.0,0.0
CUST0000981826,200614,2006-05-30,26,63.039999999999992,0,55,0,0,0,24,31,0,47,8,0,4,23,25,3,1,0,0,54,0,0.0,0.0
CUST0000980779,200612,2006-05-19,1,10.03,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0.0,0.0
CUST0000980418,200613,2006-05-25,17,247.43,0,154,0,0,117,34,3,110,13,31,0,63,8,83,0,154,0,0,0,0,0.0,0.0
CUST0000980408,200613,2006-05-22,7,13.72,0,0,8,0,0,1,7,0,8,0,0,2,1,2,3,8,0,0,0,0,0.0,0.0
CUST0000979780,200613,2006-05-27,11,81.2,0,0,42,0,19,16,7,0,10,32,0,20,17,3,2,42,0,0,0,0,0.0,0.0
CUST0000979243,200614,2006-05-31,14,182.57,0,0,97,0,51,43,3,0,20,77,0,65,20,12,0,95,0,2,0,0,0.0,0.0
CUST0000978795,200613,2006-05-26,5,172.09,0,94,0,0,94,0,0,84,0,10,0,0,24,70,0,0,94,0,0,0,0.0,0.0
CUST0000978286,200614,2006-05-30,2,30.58,17,0,0,0,17,0,0,0,0,17,0,9,8,0,0,17,0,0,0,0,0.0,0.0
CUST0000978270,200613,2006-05-23,8,173.95999999999995,0,0,60,0,48,8,4,13,12,35,0,34,24,2,0,60,0,0,0,0,0.0,0.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977551,200613,2006-05-28,21,363.40000000000009,230,0,0,0,197,27,6,149,18,63,0,58,11,161,0,220,10,0,0,0,0.0,0.0
CUST0000977193,200614,2006-05-30,2,3.38,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0.0,0.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976731,200613,2006-05-28,1,2.88,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0.0,0.0
CUST0000976529,200614,2006-05-31,30,163.70999999999995,135,0,0,0,43,79,13,18,75,42,0,78,17,39,1,118,0,17,0,0,0.0,0.0
CUST0000975940,200614,2006-05-30,50,486.32,0,0,224,0,71,133,20,0,76,148,0,126,22,70,6,2,11,211,0,0,0.0,0.0
CUST0000975676,200613,2006-05-23,3,17.240000000000002,0,0,8,0,0,7,1,0,8,0,0,5,3,0,0,8,0,0,0,0,0.0,0.0
CUST0000975272,200614,2006-05-31,41,272.41000000000008,0,0,193,0,131,22,40,78,57,58,0,131,4,58,0,140,53,0,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974546,200614,2006-05-30,7,64.99,0,39,0,0,18,19,2,18,12,9,0,33,0,6,0,39,0,0,0,0,0.0,0.0
CUST0000974519,200613,2006-05-27,4,56.28,0,15,0,0,0,15,0,0,10,5,0,9,0,6,0,15,0,0,0,0,0.0,0.0
CUST0000974297,200614,2006-05-31,17,559.13000000000011,0,0,111,0,94,12,5,0,17,94,0,64,35,11,1,111,0,0,0,0,0.0,0.0
CUST0000973965,200612,2006-05-17,5,142.07,0,62,0,0,51,11,0,51,6,5,0,5,1,56,0,62,0,0,0,0,0.0,0.0
CUST0000971991,200612,2006-05-16,4,26.120000000000005,0,0,5,0,0,1,4,0,5,0,0,1,1,2,1,5,0,0,0,0,0.0,0.0
CUST0000971672,200614,2006-05-31,6,33.540000000000006,0,0,13,0,0,9,4,0,7,6,0,3,2,6,2,0,13,0,0,0,0.0,0.0
CUST0000971298,200614,2006-05-30,7,52.03,0,37,0,0,0,36,1,0,16,21,0,12,0,17,8,37,0,0,0,0,0.0,0.0
CUST0000971158,200614,2006-05-31,4,27.83,0,21,0,0,10,11,0,0,7,14,0,17,0,4,0,18,3,0,0,0,0.0,0.0
CUST0000971135,200614,2006-05-30,4,10.69,8,0,0,0,0,4,4,0,8,0,0,3,0,3,2,0,8,0,0,0,0.0,0.0
CUST0000969621,200613,2006-05-26,4,42.76,0,29,0,0,9,20,0,0,0,29,0,0,0,23,6,29,0,0,0,0,0.0,0.0
CUST0000969460,200611,2006-05-14,6,120.88,0,56,0,0,48,8,0,35,8,13,0,3,3,48,2,3,53,0,0,0,0.0,0.0
CUST0000969302,200612,2006-05-20,2,103.9,0,42,0,0,42,0,0,23,0,19,0,42,0,0,0,42,0,0,0,0,0.0,0.0
CUST0000969237,200610,2006-05-05,1,49.710000000000008,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0.0,0.0
CUST0000969123,200614,2006-05-31,10,61.529999999999987,0,26,0,0,0,24,2,0,26,0,0,22,4,0,0,9,17,0,0,0,0.0,0.0
CUST0000969050,200614,2006-05-29,8,99.61,0,30,0,0,21,7,2,13,9,8,0,1,26,3,0,17,13,0,0,0,0.0,0.0
CUST0000968749,200613,2006-05-23,6,202.17,0,111,0,0,111,0,0,111,0,0,0,21,0,90,0,0,111,0,0,0,0.0,0.0
CUST0000968222,200613,2006-05-28,6,28.080000000000005,0,10,0,0,0,4,6,0,9,0,1,3,1,5,0,3,7,0,0,1,0.0,0.0
CUST0000967987,200614,2006-05-31,22,103.12,0,58,0,0,17,20,21,0,41,17,0,31,9,18,0,4,54,0,0,0,0.0,0.0
CUST0000967657,200614,2006-05-29,9,216.84000000000003,146,0,0,0,141,5,0,121,5,20,0,43,8,95,0,38,108,0,0,0,0.0,0.0
CUST0000967288,200613,2006-05-28,12,75.889999999999986,60,0,0,0,18,38,4,0,29,31,0,48,2,10,0,0,0,60,0,0,0.0,0.0
CUST0000967041,200613,2006-05-27,13,57.24,0,0,37,0,0,29,8,0,33,4,0,13,8,16,0,35,2,0,0,0,0.0,0.0
CUST0000966156,200614,2006-05-30,7,159.85,0,55,0,0,44,10,1,22,11,22,0,35,20,0,0,50,0,4,1,0,0.0,0.0
CUST0000965784,200612,2006-05-18,2,87.36,33,0,0,0,33,0,0,19,0,14,0,0,0,33,0,33,0,0,0,0,1.0,1.0
CUST0000965765,200612,2006-05-19,6,119.83,0,82,0,0,82,0,0,50,0,32,0,35,0,47,0,82,0,0,0,0,0.0,0.0
CUST0000965597,200612,2006-05-21,1,11.11,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,0,0,0.0,0.0
CUST0000965378,200613,2006-05-23,7,86.640000000000015,0,60,0,0,54,6,0,13,0,47,0,9,7,44,0,0,60,0,0,0,0.0,0.0
CUST0000964191,200613,2006-05-22,7,89.740000000000023,45,0,0,0,41,0,4,17,4,24,0,14,4,27,0,45,0,0,0,0,1.0,1.0
CUST0000963716,200614,2006-05-30,2,23.18,0,0,10,0,7,3,0,0,3,7,0,3,0,7,0,7,0,3,0,0,0.0,0.0
CUST0000963329,200613,2006-05-27,7,27.91,31,0,0,0,6,22,3,0,6,25,0,7,0,22,2,0,0,1,30,0,0.0,0.0
CUST0000962337,200612,2006-05-21,6,71.62,0,32,0,0,26,5,1,0,6,26,0,0,13,19,0,32,0,0,0,0,0.0,0.0
CUST0000962125,200608,2006-04-21,1,0.28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0
CUST0000962041,200612,2006-05-21,7,102.95,0,74,0,0,72,0,2,16,2,56,0,73,0,0,1,74,0,0,0,0,0.0,0.0
CUST0000961436,200613,2006-05-23,5,84.61,0,54,0,0,52,2,0,18,2,34,0,33,0,21,0,18,36,0,0,0,0.0,0.0
CUST0000960424,200614,2006-05-30,22,115.75,0,0,77,0,0,69,8,0,56,21,0,45,1,24,7,23,2,52,0,0,0.0,0.0
CUST0000960281,200610,2006-05-04,7,102.26,0,59,0,0,54,2,3,48,5,6,0,8,3,48,0,58,0,1,0,0,0.0,0.0
CUST0000960214,200607,2006-04-13,1,3.61,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000959875,200613,2006-05-28,9,131.68,0,71,0,0,36,35,0,0,14,57,0,58,0,13,0,25,7,39,0,0,0.0,0.0
CUST0000959598,200613,2006-05-25,3,16.92,0,0,13,0,0,13,0,0,3,10,0,8,0,5,0,0,13,0,0,0,0.0,0.0
CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,1.0,1.0
CUST0000959416,200613,2006-05-28,9,115.44,0,43,0,0,23,20,0,0,15,28,0,16,3,22,2,40,0,0,3,0,0.0,0.0
CUST0000959332,200614,2006-05-31,22,139.83999999999997,0,0,107,0,47,50,10,0,27,80,0,88,2,15,2,107,0,0,0,0,0.0,0.0
CUST0000959307,200613,2006-05-26,3,40.5,0,0,34,0,28,6,0,0,6,28,0,16,6,12,0,34,0,0,0,0,0.0,0.0
CUST0000959210,200614,2006-05-31,23,225.81000000000009,0,117,0,0,85,21,11,26,23,68,0,65,6,46,0,40,56,21,0,0,0.0,0.0
CUST0000958935,200613,2006-05-24,12,220.55,0,134,0,0,120,8,6,82,8,44,0,31,2,101,0,132,0,0,2,0,0.0,0.0
CUST0000958757,200609,2006-04-24,1,16.259999999999998,0,0,8,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,0,0.0,0.0
CUST0000958177,200608,2006-04-20,1,1.35,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000958098,200614,2006-05-31,25,368.41,0,0,140,0,110,8,22,81,30,29,0,75,18,47,0,2,74,0,64,0,0.0,0.0
CUST0000957318,200614,2006-05-30,15,250.02000000000004,0,0,157,0,136,20,1,118,9,30,0,88,0,69,0,0,0,0,157,0,0.0,0.0
CUST0000956375,200613,2006-05-23,8,196.18,148,0,0,0,143,5,0,128,5,15,0,77,5,66,0,148,0,0,0,0,0.0,0.0
CUST0000956261,200614,2006-05-29,7,104.21,0,0,56,0,42,14,0,0,7,49,0,56,0,0,0,56,0,0,0,0,0.0,0.0
CUST0000955744,200614,2006-05-29,9,101.06,60,0,0,0,39,18,3,28,21,11,0,24,1,35,0,0,0,60,0,0,0.0,0.0
CUST0000954589,200612,2006-05-19,6,36.87,0,0,22,0,10,9,3,0,12,10,0,16,5,0,1,22,0,0,0,0,0.0,0.0
CUST0000954371,200613,2006-05-27,20,148.63,108,0,0,0,40,63,5,16,40,52,0,82,10,16,0,2,106,0,0,0,0.0,0.0
CUST0000953795,200608,2006-04-19,1,12.44,0,0,11,0,11,0,0,0,0,11,0,11,0,0,0,11,0,0,0,0,0.0,0.0
CUST0000953727,200613,2006-05-26,4,40.0,0,23,0,0,13,10,0,0,4,19,0,10,0,13,0,23,0,0,0,0,0.0,0.0
CUST0000953463,200614,2006-05-30,13,410.07000000000005,0,0,200,0,199,1,0,132,1,67,0,84,0,116,0,0,200,0,0,0,0.0,0.0
CUST0000953363,200613,2006-05-28,10,125.27,0,78,0,0,60,12,6,28,14,36,0,54,4,20,0,76,2,0,0,0,0.0,0.0
CUST0000953220,200613,2006-05-25,17,104.53,0,61,0,0,9,48,4,0,32,29,0,23,12,17,9,2,59,0,0,0,0.0,0.0
CUST0000952727,200609,2006-04-26,1,21.590000000000003,0,0,8,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,0.0,0.0
CUST0000951802,200612,2006-05-18,4,42.32,20,0,0,0,18,0,2,0,2,18,0,20,0,0,0,20,0,0,0,0,0.0,0.0
CUST0000951558,200614,2006-05-31,2,7.52,8,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,0,0,0,0.0,0.0
CUST0000951367,200611,2006-05-14,5,54.17,9,0,0,0,0,7,2,0,5,4,0,6,1,2,0,9,0,0,0,0,0.0,0.0
CUST0000951065,200613,2006-05-24,8,110.57,0,0,69,0,45,24,0,0,6,63,0,65,0,4,0,69,0,0,0,0,0.0,0.0
CUST0000950918,200614,2006-05-30,10,156.41,0,64,0,0,36,27,1,0,9,55,0,27,7,29,1,1,63,0,0,0,0.0,0.0
CUST0000950812,200613,2006-05-25,2,87.89,0,0,33,0,33,0,0,33,0,0,0,18,0,15,0,33,0,0,0,0,0.0,0.0
CUST0000950748,200613,2006-05-24,7,12.88,0,12,0,0,0,0,12,0,12,0,0,6,2,4,0,0,12,0,0,0,0.0,0.0
CUST0000950666,200614,2006-05-31,13,224.03,82,0,0,0,54,26,2,33,23,26,0,37,11,34,0,82,0,0,0,0,0.0,0.0
CUST0000950289,200613,2006-05-22,2,32.58,0,15,0,0,14,1,0,0,1,14,0,14,1,0,0,1,14,0,0,0,0.0,0.0
CUST0000950087,200612,2006-05-17,2,46.03,0,0,30,0,30,0,0,15,0,15,0,30,0,0,0,30,0,0,0,0,0.0,0.0
CUST0000949963,200612,2006-05-20,2,154.33,0,0,28,0,28,0,0,0,0,28,0,14,14,0,0,0,0,0,28,0,0.0,0.0
CUST0000949264,200614,2006-05-31,17,73.57,70,0,0,0,43,14,13,15,23,32,0,34,3,32,1,70,0,0,0,0,0.0,0.0
CUST0000949044,200613,2006-05-25,6,126.45,0,0,68,0,68,0,0,0,0,68,0,57,0,11,0,0,0,0,68,0,0.0,0.0
CUST0000948955,200613,2006-05-28,2,129.39999999999998,0,39,0,0,39,0,0,15,0,24,0,15,0,24,0,0,39,0,0,0,0.0,0.0
CUST0000947233,200608,2006-04-17,1,60.610000000000007,0,24,0,0,24,0,0,24,0,0,0,0,0,24,0,0,24,0,0,0,1.0,1.0
CUST0000947049,200614,2006-05-30,3,69.759999999999991,0,0,35,0,28,7,0,28,7,0,0,35,0,0,0,4,0,0,31,0,0.0,0.0
CUST0000947010,200613,2006-05-25,9,222.92000000000004,0,0,95,0,89,6,0,0,0,95,0,95,0,0,0,95,0,0,0,0,0.0,0.0
CUST0000946821,200613,2006-05-27,9,64.37,0,36,0,0,22,10,4,0,8,28,0,20,1,15,0,33,3,0,0,0,0.0,0.0
CUST0000946591,200614,2006-05-31,22,412.99000000000007,0,238,0,0,206,22,10,199,15,24,0,158,5,74,1,238,0,0,0,0,0.0,0.0
CUST0000945695,200614,2006-05-31,6,30.52,0,18,0,0,0,16,2,0,13,5,0,5,1,9,3,18,0,0,0,0,1.0,1.0
CUST0000945336,200613,2006-05-25,2,17.63,0,3,0,0,0,1,2,0,3,0,0,3,0,0,0,3,0,0,0,0,0.0,0.0
CUST0000945332,200614,2006-05-31,23,232.82000000000005,0,0,104,0,30,64,10,0,47,57,0,42,11,34,17,1,103,0,0,0,0.0,0.0
CUST0000944418,200613,2006-05-27,10,139.85,0,0,58,0,30,25,3,21,17,20,0,24,4,30,0,6,43,3,6,0,0.0,0.0
CUST0000944384,200614,2006-05-29,5,30.32,0,16,0,0,6,7,3,0,6,10,0,10,2,4,0,0,0,0,16,0,0.0,0.0
CUST0000943524,200612,2006-05-17,4,72.740000000000023,0,45,0,0,39,6,0,0,0,45,0,6,0,39,0,45,0,0,0,0,0.0,0.0
CUST0000943456,200613,2006-05-22,8,14.48,0,0,14,0,0,6,8,0,14,0,0,10,0,4,0,0,14,0,0,0,0.0,0.0
CUST0000942820,200612,2006-05-20,3,121.36,0,59,0,0,57,0,2,41,2,16,0,0,2,57,0,57,2,0,0,0,1.0,1.0
CUST0000941865,200613,2006-05-25,19,272.78000000000003,0,132,0,0,88,38,6,54,12,66,0,43,28,58,3,132,0,0,0,0,0.0,0.0
CUST0000941769,200614,2006-05-29,4,209.42,0,0,101,0,101,0,0,101,0,0,0,101,0,0,0,101,0,0,0,0,0.0,0.0
CUST0000941365,200613,2006-05-27,8,199.26,0,120,0,0,116,4,0,88,0,32,0,72,14,34,0,120,0,0,0,0,0.0,0.0
CUST0000940633,200613,2006-05-23,10,455.99,0,0,207,0,192,15,0,127,9,71,0,131,0,71,5,196,11,0,0,0,0.0,0.0
CUST0000938527,200609,2006-04-26,1,19.47,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,1.0,1.0
CUST0000938180,200613,2006-05-27,5,17.98,0,14,0,0,0,10,4,0,7,7,0,10,2,0,2,0,14,0,0,0,0.0,0.0
CUST0000937299,200608,2006-04-22,1,1.55,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000936104,200611,2006-05-14,5,20.03,12,0,0,0,0,8,4,0,12,0,0,9,2,0,1,0,0,6,6,0,0.0,0.0
CUST0000935509,200614,2006-05-31,7,63.570000000000007,0,36,0,0,0,34,2,0,6,30,0,30,0,6,0,0,0,0,36,0,0.0,0.0
CUST0000935271,200611,2006-05-08,2,18.49,0,0,15,0,0,15,0,0,15,0,0,15,0,0,0,0,0,15,0,0,0.0,0.0
CUST0000934795,200613,2006-05-24,12,112.2,0,0,61,0,27,30,4,19,17,25,0,14,4,43,0,61,0,0,0,0,0.0,0.0
CUST0000934065,200612,2006-05-21,5,34.25,0,20,0,0,9,6,5,0,11,9,0,9,2,9,0,20,0,0,0,0,0.0,0.0
CUST0000933215,200613,2006-05-28,4,9.44,0,13,0,0,0,13,0,0,13,0,0,10,0,3,0,13,0,0,0,0,0.0,0.0
CUST0000932899,200613,2006-05-25,13,107.98,0,0,81,0,54,20,7,15,13,53,0,57,3,21,0,72,0,0,9,0,0.0,0.0
CUST0000932152,200613,2006-05-25,9,197.38,0,97,0,0,88,5,4,74,9,14,0,97,0,0,0,97,0,0,0,0,0.0,0.0
CUST0000931984,200614,2006-05-29,8,144.91,0,0,103,0,103,0,0,29,0,74,0,33,0,70,0,103,0,0,0,0,0.0,0.0
CUST0000931901,200614,2006-05-31,36,214.05999999999997,187,0,0,0,104,68,15,17,57,113,0,96,33,54,4,186,1,0,0,0,0.0,0.0
CUST0000931849,200614,2006-05-29,7,12.61,0,11,0,0,0,2,9,0,11,0,0,4,7,0,0,11,0,0,0,0,0.0,0.0
CUST0000930705,200613,2006-05-25,5,145.52999999999997,96,0,0,0,96,0,0,96,0,0,0,0,0,96,0,96,0,0,0,0,0.0,0.0
CUST0000930614,200612,2006-05-20,1,33.76,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1.0,1.0
CUST0000930601,200612,2006-05-16,6,177.69,72,0,0,0,68,3,1,68,4,0,0,1,3,68,0,72,0,0,0,0,0.0,0.0
CUST0000930519,200614,2006-05-30,5,26.53,18,0,0,0,8,10,0,0,6,12,0,10,8,0,0,18,0,0,0,0,0.0,0.0
CUST0000930504,200612,2006-05-16,3,33.75,0,0,22,0,14,7,1,0,1,21,0,7,1,14,0,21,1,0,0,0,0.0,0.0
CUST0000930426,200613,2006-05-26,4,27.65,18,0,0,0,13,0,5,0,5,13,0,1,2,13,2,13,0,5,0,0,0.0,0.0
