CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000992773,200749,2008-01-28,5,25.630000000000006,13,0,0,0,0,13,0,0,13,0,0,3,8,2,0,0,0,13,0,0,0.0,0.0
CUST0000992596,200747,2008-01-18,34,344.84000000000003,0,0,144,0,49,85,10,0,55,89,0,97,16,19,12,140,4,0,0,0,0.0,0.0
CUST0000992462,200749,2008-01-29,2,83.1,0,0,31,0,31,0,0,0,0,31,0,0,0,31,0,31,0,0,0,0,0.0,0.0
CUST0000992462,200729,2007-09-15,4,59.120000000000005,0,0,21,0,18,1,2,0,2,18,1,20,0,0,0,21,0,0,0,1,3.0,1.0
CUST0000992313,200748,2008-01-24,161,4641.3000000000011,0,0,1547,0,1387,149,11,359,86,1102,0,1032,135,377,3,11,48,0,1488,0,0.0,0.0
CUST0000992272,200617,2006-06-20,2,6.69,0,6,0,0,0,5,1,0,1,5,0,5,1,0,0,0,0,1,5,0,1.0,1.0
CUST0000992272,200613,2006-05-25,1,1.85,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0
CUST0000991565,200747,2008-01-20,23,70.55,38,0,0,0,0,21,17,0,33,4,1,6,10,9,12,37,1,0,0,1,0.0,0.0
CUST0000991565,200705,2007-03-29,8,10.02,12,0,0,0,0,0,12,0,12,0,0,2,0,0,10,12,0,0,0,0,2.0,1.0
CUST0000991376,200749,2008-01-31,48,170.26999999999998,0,0,116,0,0,82,34,0,80,34,2,41,26,41,6,59,57,0,0,2,0.0,0.0
CUST0000991337,200749,2008-01-31,38,436.27,0,0,263,0,175,78,10,56,59,148,0,149,15,97,2,231,30,2,0,0,0.0,0.0
CUST0000991195,200739,2007-11-22,76,336.76,203,0,0,0,37,121,45,0,127,76,0,56,73,67,7,0,203,0,0,0,0.0,0.0
CUST0000991195,200746,2008-01-09,5,17.34,8,0,0,0,0,3,5,0,8,0,0,0,6,2,0,0,8,0,0,0,2.0,1.0
CUST0000991150,200714,2007-05-29,1,8.129999999999999,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,1.0,1.0
CUST0000990401,200749,2008-01-30,178,2548.37,0,0,1391,0,986,371,34,115,234,1040,2,1099,45,229,16,1052,331,8,0,2,0.0,0.0
CUST0000990193,200630,2006-09-20,1,12.5,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0.0,0.0
CUST0000990193,200639,2006-11-20,1,34.29,30,0,0,0,30,0,0,30,0,0,0,0,0,30,0,0,30,0,0,0,1.0,1.0
CUST0000990077,200732,2007-10-04,7,100.54999999999998,70,0,0,0,67,0,3,37,3,30,0,2,21,47,0,0,0,0,70,0,3.0,1.0
CUST0000990077,200729,2007-09-11,12,221.14000000000001,137,0,0,0,123,10,4,98,10,29,0,1,28,105,3,14,0,0,123,0,0.0,0.0
CUST0000990044,200749,2008-01-29,85,905.32000000000016,769,0,0,0,711,58,0,174,11,584,0,220,206,343,0,0,0,0,769,0,0.0,0.0
CUST0000989488,200745,2008-01-06,77,1948.2700000000002,0,0,875,0,778,68,29,508,44,323,0,600,33,235,7,852,21,0,2,0,0.0,0.0
CUST0000989318,200749,2008-01-29,133,3318.42,0,1665,0,0,1448,177,40,1198,143,324,0,807,32,815,11,1591,12,62,0,0,0.0,0.0
CUST0000989268,200640,2006-11-27,9,40.54,21,0,0,0,0,14,7,0,11,10,0,5,1,14,1,0,21,0,0,0,0.0,0.0
CUST0000989268,200640,2006-12-01,1,0.51,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000989103,200749,2008-01-30,65,3012.84,0,1277,0,0,1231,39,7,1069,30,178,0,816,7,449,5,0,1277,0,0,0,0.0,0.0
CUST0000988538,200704,2007-03-19,3,6.6400000000000006,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,1,4,0,0,0,2.0,1.0
CUST0000988538,200748,2008-01-23,16,103.04000000000002,0,0,62,0,20,35,7,0,31,31,0,40,4,18,0,13,34,0,15,0,0.0,0.0
CUST0000988276,200704,2007-03-22,7,41.14,0,0,32,0,19,9,4,0,13,19,0,28,3,0,1,0,0,32,0,0,1.0,1.0
CUST0000988262,200728,2007-09-05,1,103.7,0,40,0,0,40,0,0,40,0,0,0,0,0,40,0,40,0,0,0,0,1.0,1.0
CUST0000987979,200612,2006-05-21,1,42.22,24,0,0,0,24,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,1.0,1.0
CUST0000987769,200749,2008-01-28,85,630.88000000000011,295,0,0,0,143,91,61,118,124,53,0,211,36,39,9,232,30,13,20,0,0.0,0.0
CUST0000987552,200748,2008-01-23,32,438.78,248,0,0,0,181,58,9,109,20,119,0,110,36,101,1,248,0,0,0,0,0.0,0.0
CUST0000987542,200748,2008-01-24,131,1188.21,0,0,496,0,236,236,24,0,255,232,9,195,153,138,1,496,0,0,0,9,0.0,0.0
CUST0000987265,200748,2008-01-24,100,1159.77,0,609,0,0,365,211,33,119,140,350,0,387,6,211,5,0,0,609,0,0,0.0,0.0
CUST0000986685,200716,2007-06-17,55,119.57,0,88,0,0,0,15,73,0,88,0,0,87,1,0,0,87,1,0,0,0,0.0,0.0
CUST0000986685,200726,2007-08-22,1,4.17,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000986665,200745,2008-01-01,1,4.69,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,1.0,1.0
CUST0000986591,200749,2008-01-30,142,1275.26,0,536,0,0,235,234,67,99,200,236,1,244,52,218,21,17,4,515,0,1,0.0,0.0
CUST0000986342,200717,2007-06-22,1,1.95,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000986262,200749,2008-01-29,140,522.11,0,0,365,0,0,249,116,0,271,90,4,191,95,70,5,5,0,360,0,4,0.0,0.0
CUST0000986165,200748,2008-01-22,168,1797.04,0,907,0,0,563,266,78,284,277,346,0,493,26,374,14,881,2,24,0,0,0.0,0.0
CUST0000985648,200731,2007-09-29,30,209.61,94,0,0,0,34,55,5,0,56,38,0,18,66,10,0,88,6,0,0,0,0.0,0.0
CUST0000985648,200737,2007-11-07,1,0.86,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000985595,200713,2007-05-25,1,1.48,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000985435,200749,2008-01-28,5,9.21,0,8,0,0,0,3,5,0,8,0,0,4,1,3,0,0,0,8,0,0,0.0,0.0
CUST0000985379,200749,2008-01-31,200,1213.22,0,810,0,0,150,579,81,11,372,427,0,406,121,256,27,499,61,79,171,0,0.0,0.0
CUST0000985355,200609,2006-04-30,1,28.26,16,0,0,0,16,0,0,16,0,0,0,16,0,0,0,0,0,16,0,0,1.0,1.0
CUST0000985163,200748,2008-01-24,110,708.17000000000007,0,0,433,0,171,203,59,0,169,264,0,323,25,59,26,8,162,263,0,0,0.0,0.0
CUST0000985022,200746,2008-01-07,84,591.9,0,0,158,0,24,51,83,0,124,29,5,80,27,35,11,13,133,12,0,5,0.0,0.0
CUST0000984963,200748,2008-01-24,58,874.22,0,0,523,0,346,165,12,237,61,224,1,247,6,264,5,523,0,0,0,1,0.0,0.0
CUST0000984916,200728,2007-09-05,4,11.41,0,0,0,5,0,1,4,0,3,0,2,2,0,0,1,5,0,0,0,2,2.0,1.0
CUST0000984916,200648,2007-01-26,2,2.7500000000000004,0,0,0,4,0,4,0,0,3,0,1,3,0,0,0,4,0,0,0,1,0.0,0.0
CUST0000984828,200701,2007-02-27,29,92.160000000000011,74,0,0,0,13,44,17,0,52,22,0,5,28,35,6,0,0,0,74,0,0.0,0.0
CUST0000984828,200712,2007-05-17,3,46.59,6,0,0,0,0,5,1,0,2,4,0,0,2,4,0,0,0,0,6,0,1.0,1.0
CUST0000984808,200735,2007-10-27,1,3.96,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,0,1.0,1.0
CUST0000984478,200701,2007-03-03,1,24.85,0,21,0,0,21,0,0,21,0,0,0,21,0,0,0,21,0,0,0,0,1.0,1.0
CUST0000984094,200749,2008-01-31,95,729.66999999999985,0,0,349,0,180,126,43,0,182,156,11,178,72,80,8,305,0,40,4,11,0.0,0.0
CUST0000983830,200749,2008-01-30,136,960.71,0,501,0,0,189,266,46,0,245,256,0,346,45,101,9,476,25,0,0,0,0.0,0.0
CUST0000983579,200741,2007-12-09,2,17.92,0,12,0,0,8,4,0,0,4,8,0,12,0,0,0,12,0,0,0,0,1.0,1.0
CUST0000983323,200746,2008-01-13,29,166.64,0,0,80,0,29,32,19,0,47,33,0,58,5,14,3,10,2,0,68,0,0.0,0.0
CUST0000982560,200746,2008-01-12,33,335.67,0,154,0,0,71,65,18,32,49,73,0,27,32,93,2,154,0,0,0,0,0.0,0.0
CUST0000982155,200638,2006-11-18,1,8.22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000982155,200737,2007-11-09,3,3.0500000000000003,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,2,1,0,0,0,3.0,1.0
CUST0000981925,200749,2008-01-29,124,4359.56,1827,0,0,0,1757,44,26,1611,59,157,0,1236,28,547,16,1817,5,0,5,0,0.0,0.0
CUST0000981826,200749,2008-01-31,432,1244.3999999999999,0,968,0,0,176,328,464,128,734,100,6,140,534,234,54,280,3,0,685,6,0.0,0.0
CUST0000981759,200743,2007-12-21,2,9.57,0,0,0,6,0,5,1,0,1,5,0,0,5,0,1,5,0,1,0,0,2.0,1.0
CUST0000981610,200745,2008-01-01,28,118.43,103,0,0,0,21,73,9,0,73,30,0,66,12,20,5,0,5,98,0,0,0.0,0.0
CUST0000981542,200748,2008-01-26,74,579.01,144,0,0,0,8,75,61,0,116,27,1,68,32,17,26,144,0,0,0,1,0.0,0.0
CUST0000981494,200716,2007-06-11,3,76.39,0,0,36,0,36,0,0,15,0,21,0,26,0,10,0,0,0,0,36,0,0.0,0.0
CUST0000981494,200724,2007-08-06,1,40.2,0,0,19,0,19,0,0,0,0,19,0,19,0,0,0,0,0,0,19,0,1.0,1.0
CUST0000980958,200729,2007-09-10,1,14.29,0,9,0,0,0,9,0,0,0,9,0,9,0,0,0,0,0,0,9,0,1.0,1.0
CUST0000980779,200748,2008-01-24,40,493.51,0,0,239,0,139,87,13,122,68,44,5,38,33,132,31,224,5,10,0,5,0.0,0.0
CUST0000980514,200745,2008-01-06,1,2.36,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,1.0,1.0
CUST0000980418,200749,2008-01-29,225,3990.1900000000005,0,2057,0,0,1702,298,57,1184,200,671,2,732,236,1076,11,2053,4,0,0,2,0.0,0.0
CUST0000980408,200637,2006-11-11,8,8.29,0,0,9,0,0,1,8,0,9,0,0,4,2,0,3,9,0,0,0,0,1.0,1.0
CUST0000980408,200630,2006-09-22,21,46.64,0,0,33,0,0,9,24,0,33,0,0,15,4,7,7,33,0,0,0,0,0.0,0.0
CUST0000980244,200747,2008-01-16,62,1701.05,1009,0,0,0,985,21,3,786,3,220,0,280,10,718,1,1,0,1008,0,0,0.0,0.0
CUST0000980026,200747,2008-01-15,2,56.51,0,10,0,0,8,0,2,0,2,8,0,8,2,0,0,10,0,0,0,0,1.0,1.0
CUST0000980026,200740,2007-11-27,31,621.48000000000013,0,320,0,0,281,31,8,210,19,91,0,113,9,197,1,320,0,0,0,0,0.0,0.0
CUST0000979780,200749,2008-01-31,129,2754.2299999999996,0,0,1349,0,1200,129,20,713,115,520,1,820,29,483,16,1349,0,0,0,1,0.0,0.0
CUST0000979243,200722,2007-07-29,5,10.71,0,0,9,0,0,3,6,0,9,0,0,8,1,0,0,7,0,2,0,0,1.0,1.0
CUST0000979243,200742,2007-12-13,58,695.93,0,0,335,0,176,138,21,33,76,226,0,245,44,46,0,305,1,29,0,0,0.0,0.0
CUST0000979107,200747,2008-01-14,3,12.719999999999999,0,0,0,6,0,5,1,0,6,0,0,6,0,0,0,6,0,0,0,0,0.0,0.0
CUST0000978956,200746,2008-01-10,18,164.76999999999998,0,86,0,0,51,31,4,12,13,61,0,12,40,32,2,86,0,0,0,0,0.0,0.0
CUST0000978795,200749,2008-01-28,99,2025.8299999999997,0,1053,0,0,965,86,2,388,17,645,3,523,97,428,2,18,1035,0,0,3,0.0,0.0
CUST0000978286,200749,2008-01-30,50,528.66,288,0,0,0,205,59,24,127,52,109,0,97,23,160,8,221,15,52,0,0,0.0,0.0
CUST0000978270,200749,2008-01-30,59,1802.9099999999999,0,0,702,0,627,66,9,304,54,344,0,261,136,305,0,690,0,12,0,0,0.0,0.0
CUST0000978130,200730,2007-09-22,1,9.16,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1.0,1.0
CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,1.0,1.0
CUST0000977878,200705,2007-03-30,5,36.47,0,23,0,0,12,8,3,0,4,19,0,1,1,21,0,22,1,0,0,0,0.0,0.0
CUST0000977878,200706,2007-04-04,1,11.37,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1.0,1.0
CUST0000977551,200631,2006-09-27,79,1421.3999999999999,911,0,0,0,743,153,15,607,63,241,0,147,73,684,7,901,10,0,0,0,0.0,0.0
CUST0000977551,200637,2006-11-12,7,126.73,96,0,0,0,86,6,4,81,4,11,0,8,7,81,0,94,0,0,2,0,1.0,1.0
CUST0000977193,200749,2008-01-28,93,599.96,267,0,0,0,93,100,74,66,142,59,0,94,62,99,12,223,43,0,1,0,0.0,0.0
CUST0000977162,200646,2007-01-09,1,41.16,28,0,0,0,28,0,0,28,0,0,0,0,0,28,0,28,0,0,0,0,1.0,1.0
CUST0000977162,200747,2008-01-20,19,206.11,143,0,0,0,106,24,13,98,37,8,0,15,73,49,6,134,3,6,0,0,0.0,0.0
CUST0000976866,200619,2006-07-06,2,42.290000000000006,22,0,0,0,18,4,0,0,4,18,0,18,4,0,0,22,0,0,0,0,1.0,1.0
CUST0000976866,200612,2006-05-21,2,42.11,24,0,0,0,18,6,0,18,0,6,0,0,0,24,0,6,18,0,0,0,0.0,0.0
CUST0000976863,200703,2007-03-17,2,41.89,0,18,0,0,18,0,0,0,0,18,0,8,0,10,0,18,0,0,0,0,1.0,1.0
CUST0000976731,200713,2007-05-26,10,79.59,74,0,0,0,63,4,7,40,10,23,1,5,1,63,4,0,74,0,0,1,1.0,1.0
CUST0000976731,200705,2007-03-26,34,222.15999999999997,126,0,0,0,39,71,16,12,53,59,2,80,20,24,0,8,118,0,0,2,0.0,0.0
CUST0000976555,200735,2007-10-23,2,11.89,0,0,0,5,0,4,1,0,5,0,0,4,0,0,1,5,0,0,0,0,2.0,1.0
CUST0000976555,200724,2007-08-09,1,0.28,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
CUST0000976529,200749,2008-01-31,553,3300.94,2572,0,0,0,1107,1260,205,306,1031,1235,0,1588,272,687,25,2262,38,261,11,0,0.0,0.0
CUST0000975940,200749,2008-01-31,610,6370.8099999999995,0,0,3216,0,1501,1565,150,267,1012,1932,5,1580,388,1180,63,161,89,2966,0,5,0.0,0.0
CUST0000975797,200722,2007-07-24,28,266.34,178,0,0,0,131,39,8,26,42,109,1,80,43,54,0,0,0,0,178,1,0.0,0.0
CUST0000975797,200728,2007-09-06,7,40.51,21,0,0,0,0,17,4,0,10,11,0,13,0,7,1,0,0,0,21,0,1.0,1.0
CUST0000975676,200624,2006-08-13,3,15.7,0,0,6,0,0,6,0,0,6,0,0,2,0,2,2,4,0,0,2,0,1.0,1.0
CUST0000975676,200749,2008-01-30,50,826.42,0,0,334,0,235,89,10,49,74,210,1,159,41,130,3,307,0,17,10,1,0.0,0.0
CUST0000975317,200728,2007-09-09,1,0.96,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000975272,200749,2008-01-30,425,3454.5900000000011,0,0,2132,0,1160,703,269,582,587,954,9,1383,93,645,2,1572,560,0,0,9,0.0,0.0
CUST0000975006,200746,2008-01-08,2,104.4,31,0,0,0,31,0,0,18,0,13,0,18,13,0,0,0,0,31,0,0,1.0,1.0
CUST0000975006,200739,2007-11-19,6,169.71999999999997,82,0,0,0,66,16,0,55,0,27,0,11,0,71,0,0,0,82,0,0,0.0,0.0
CUST0000974910,200609,2006-04-24,1,6.32,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0
CUST0000974781,200716,2007-06-12,1,74.56,0,0,39,0,39,0,0,39,0,0,0,0,0,39,0,0,0,0,39,0,1.0,1.0
CUST0000974742,200649,2007-01-29,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000974546,200749,2008-01-28,84,1176.2800000000002,0,521,0,0,352,145,24,150,91,279,1,259,8,242,11,521,0,0,0,1,0.0,0.0
CUST0000974519,200748,2008-01-23,54,462.34000000000003,0,215,0,0,46,157,12,0,88,127,0,115,11,78,11,215,0,0,0,0,0.0,0.0
CUST0000974365,200629,2006-09-13,1,26.33,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000974297,200748,2008-01-27,205,4119.1500000000005,0,0,1089,0,690,340,59,83,264,737,5,621,175,251,37,1089,0,0,0,5,0.0,0.0
CUST0000973965,200748,2008-01-27,143,2034.74,0,764,0,0,505,227,32,140,153,470,1,271,89,388,15,701,14,49,0,1,0.0,0.0
CUST0000973403,200731,2007-09-27,2,14.49,0,10,0,0,0,10,0,0,2,8,0,0,0,8,2,10,0,0,0,0,1.0,1.0
CUST0000972938,200713,2007-05-26,17,69.570000000000007,0,69,0,0,22,36,11,16,47,6,0,32,5,32,0,53,16,0,0,0,0.0,0.0
CUST0000972938,200717,2007-06-18,1,8.43,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000972290,200749,2008-01-31,54,462.67,284,0,0,0,136,130,18,61,82,141,0,103,66,109,6,258,21,5,0,0,0.0,0.0
CUST0000972119,200716,2007-06-14,3,6.38,0,0,5,0,0,3,2,0,5,0,0,1,1,3,0,5,0,0,0,0,2.0,1.0
CUST0000972119,200708,2007-04-16,5,41.67,0,0,24,0,15,4,5,15,5,4,0,18,2,4,0,22,0,2,0,0,0.0,0.0
CUST0000972049,200714,2007-06-03,4,22.24,0,11,0,0,4,7,0,0,7,4,0,7,4,0,0,11,0,0,0,0,0.0,0.0
CUST0000972049,200728,2007-09-05,3,7.87,0,4,0,0,0,2,2,0,4,0,0,2,0,0,2,2,2,0,0,0,2.0,1.0
CUST0000971991,200747,2008-01-16,60,776.33,0,0,374,0,256,107,11,19,97,257,1,279,18,75,1,241,131,0,2,1,0.0,0.0
CUST0000971929,200615,2006-06-06,1,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000971929,200746,2008-01-12,32,801.05,0,398,0,0,371,19,8,181,23,194,0,280,15,103,0,395,0,3,0,0,0.0,0.0
CUST0000971672,200711,2007-05-09,1,4.51,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000971672,200704,2007-03-23,18,82.05,0,0,44,0,0,30,14,0,29,15,0,30,6,6,2,1,43,0,0,0,0.0,0.0
CUST0000971633,200749,2008-01-30,44,1047.66,0,0,355,0,267,77,11,92,40,223,0,184,30,141,0,348,0,7,0,0,0.0,0.0
CUST0000971355,200716,2007-06-12,1,0.51,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000971355,200712,2007-05-16,8,81.360000000000014,0,56,0,0,31,21,4,19,10,27,0,34,1,19,2,56,0,0,0,0,0.0,0.0
CUST0000971298,200740,2007-11-30,39,218.49,0,171,0,0,58,88,25,0,75,93,3,104,6,49,9,165,0,0,6,3,0.0,0.0
